part_id,date,description,category,subcategory,microarea,demand,profile,history_months,history_before_current,previous_demand,baseline_median,baseline_q1,baseline_q3,baseline_iqr,upper_bound,outlier_method,is_quantity_outlier,anomaly_score,is_anomaly,anomaly_type,is_reactivation,unusual_gap,months_since_previous_demand,previous_yearly_demand,yearly_ratio,passes_yearly_validation
MED-0340,2023-06-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,11,STABLE,48,17,9,6.5,3.75,7.25,3.5,13.853510679275397,POISSON_STABLE,f,0.7940225589500431,f,NORMAL,f,f,1.0183968462549278,75,0.9333333333333332,f
MED-0340,2023-07-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,6,STABLE,48,18,11,6.5,3.75,8.25,4.5,14.430136386273748,POISSON_STABLE,f,0.415796485867405,f,NORMAL,f,f,0.985545335085414,75,0.9333333333333332,f
MED-0340,2023-08-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,6,STABLE,48,19,6,6,3.75,8.25,4.5,14.286636435277174,POISSON_STABLE,f,0.4199728905527786,f,NORMAL,f,f,1.0183968462549278,75,0.9333333333333332,f
MED-0340,2023-09-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,5,STABLE,48,20,6,6,5.5,8.25,2.75,15,POISSON_STABLE,f,0.3333333333333333,f,NORMAL,f,f,1.0183968462549278,75,0.9333333333333332,f
MED-0340,2023-10-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,6,STABLE,48,21,5,6,4.75,8.25,3.5,14.858137581688284,POISSON_STABLE,f,0.4038191171008284,f,NORMAL,f,f,0.985545335085414,75,0.9333333333333332,f
MED-0340,2023-11-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,4,STABLE,48,22,6,6,4.75,8.25,3.5,14.858137581688284,POISSON_STABLE,f,0.2692127447338856,f,NORMAL,f,f,1.0183968462549278,75,0.9333333333333332,f
MED-0340,2023-12-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,CENTRAL,3,STABLE,48,23,4,6,4,8.25,4.25,14.430136386273748,POISSON_STABLE,f,0.2078982429337025,f,NORMAL,f,f,0.985545335085414,75,0.9333333333333332,f
MED-0340,2024-01-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,CENTRAL,4,STABLE,48,24,3,6,3.75,8.25,4.5,14.286636435277174,POISSON_STABLE,f,0.2799819270351857,f,NORMAL,f,f,1.0183968462549278,70,0.8571428571428571,f
MED-0340,2024-02-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,6,STABLE,48,25,4,5.5,3.75,6.75,3,13.708227579691002,POISSON_STABLE,f,0.4376933462126871,f,NORMAL,f,f,1.0183968462549278,70,0.8571428571428571,f
MED-0340,2024-03-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,8,STABLE,48,26,6,6,4,6.75,2.75,14.142705165797258,POISSON_STABLE,f,0.5656626441840288,f,NORMAL,f,f,0.9526938239159,70,0.8571428571428571,f
MED-0340,2024-04-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,WEST,4,STABLE,48,27,8,6,4.75,8.25,3.5,15.282565756249554,POISSON_STABLE,f,0.2617361550277816,f,NORMAL,f,f,1.0183968462549278,70,0.8571428571428571,f
MED-0340,2024-05-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,6,STABLE,48,28,4,6,4,6.5,2.5,14.573214099741122,POISSON_STABLE,f,0.4117142559585797,f,NORMAL,f,f,0.985545335085414,70,0.8571428571428571,f
MED-0340,2024-06-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,6,STABLE,48,29,6,6,4,6,2,14.142705165797258,POISSON_STABLE,f,0.4242469831380215,f,NORMAL,f,f,1.0183968462549278,70,0.8571428571428571,f
MED-0340,2024-07-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,EAST,5,STABLE,48,30,6,6,4,6,2,13.416237101988091,POISSON_STABLE,f,0.372682739727302,f,NORMAL,f,f,0.985545335085414,70,0.8571428571428571,f
MED-0340,2024-08-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,5,STABLE,48,31,5,5.5,4,6,2,13.26950746617272,POISSON_STABLE,f,0.3768037368942476,f,NORMAL,f,f,1.0183968462549278,70,0.8571428571428571,f
MED-0340,2024-09-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,3,STABLE,48,32,5,5,4,6,2,13.12227265657508,POISSON_STABLE,f,0.2286189350361358,f,NORMAL,f,f,1.0183968462549278,70,0.8571428571428571,f
MED-0340,2024-10-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,CENTRAL,3,STABLE,48,33,3,5,4,6,2,12.826237921249264,POISSON_STABLE,f,0.2338955521033873,f,NORMAL,f,f,0.985545335085414,70,0.8571428571428571,f
MED-0340,2024-11-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,5,STABLE,48,34,3,4.5,3.75,6,2.25,12.37807315119618,POISSON_STABLE,f,0.4039400913959549,f,NORMAL,f,f,1.0183968462549278,70,0.8571428571428571,f
MED-0340,2024-12-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,5,STABLE,48,35,5,5,3.75,6,2.25,12.528028475659202,POISSON_STABLE,f,0.3991050954038408,f,NORMAL,f,f,0.985545335085414,70,0.8571428571428571,f
MED-0340,2025-01-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,5,STABLE,48,36,5,5,4,6,2,12.826237921249264,POISSON_STABLE,f,0.3898259201723122,f,NORMAL,f,f,1.0183968462549278,60,1.25,f
MED-0340,2025-02-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,WEST,4,STABLE,48,37,5,5,4.75,6,1.25,12.974520400773397,POISSON_STABLE,f,0.3082965594444296,f,NORMAL,f,f,1.0183968462549278,60,1.25,f
MED-0340,2025-03-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,WEST,8,STABLE,48,38,4,5,4,5.25,1.25,12.677411905795877,POISSON_STABLE,f,0.6310436277882988,f,NORMAL,f,f,0.9198423127463864,60,1.25,f
MED-0340,2025-04-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,WEST,7,STABLE,48,39,8,5,4,5.25,1.25,12.677411905795877,POISSON_STABLE,f,0.5521631743147615,f,NORMAL,f,f,1.0183968462549278,60,1.25,f
MED-0340,2025-05-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,11,STABLE,48,40,7,5,4.75,6,1.25,13.12227265657508,POISSON_STABLE,f,0.8382694284658314,f,NORMAL,f,f,0.985545335085414,60,1.25,f
MED-0340,2025-06-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,7,STABLE,48,41,11,5,4.75,6.25,1.5,13.853510679275397,POISSON_STABLE,f,0.5052870829682093,f,NORMAL,f,f,1.0183968462549278,60,1.25,f
MED-0340,2025-07-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,8,STABLE,48,42,7,5,4.75,7,2.25,13.998333166633326,POISSON_STABLE,f,0.5714966135445998,f,NORMAL,f,f,0.985545335085414,60,1.25,f
MED-0340,2025-08-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,11,STABLE,48,43,8,5,4.75,7.25,2.5,14.430136386273748,POISSON_STABLE,f,0.762293557423576,f,NORMAL,f,f,1.0183968462549278,60,1.25,f
MED-0340,2025-09-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,EAST,2,STABLE,48,44,11,6,4.75,8,3.25,15.282565756249554,POISSON_STABLE,f,0.1308680775138908,f,NORMAL,f,f,1.0183968462549278,60,1.25,f
MED-0340,2025-10-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,CENTRAL,5,STABLE,48,45,2,6,4.75,8,3.25,15.141473507815874,POISSON_STABLE,f,0.3302188520436304,f,NORMAL,f,f,0.985545335085414,60,1.25,f
MED-0340,2025-11-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,EAST,4,STABLE,48,46,5,6,5,8,3,15.423284148787372,POISSON_STABLE,f,0.2593481363250701,f,NORMAL,f,f,1.0183968462549278,60,1.25,f
MED-0340,2025-12-01 00:00:00,Infusion Pump Door Assembly,INFUSION,MECHANICAL COMPONENTS,NORTH,3,STABLE,48,47,4,6,4.75,8,3.25,15.282565756249554,POISSON_STABLE,f,0.1963021162708362,f,NORMAL,f,f,0.985545335085414,60,1.25,f
MED-0341,2022-01-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,0,,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,,,t
MED-0341,2022-02-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,7,INTERMITTENT,48,1,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,,,,t
MED-0341,2022-03-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,4,INTERMITTENT,48,2,7,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,0.9198423127463864,,,t
MED-0341,2022-04-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,3,4,5.5,4.75,6.25,1.5,16.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,,,t
MED-0341,2022-05-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,4,0,5.5,4.75,6.25,1.5,16.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,2.0039421813403417,,,t
MED-0341,2022-06-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,5,0,5.5,4.75,6.25,1.5,16.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,3.0223390275952693,,,t
MED-0345,2022-03-01 00:00:00,Infusion Pump Cable,INFUSION,CABLES,NORTH,5,LUMPY,48,2,0,,,,,,MEDIAN_RELAXED_LUMPY,f,0,f,NORMAL,f,f,1.938239159001314,,,t
MED-0341,2022-07-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,5,INTERMITTENT,48,6,0,5.5,4.75,6.25,1.5,16.5,MEDIAN_RELAXED_INTERMITTENT,f,0.303030303030303,f,NORMAL,f,f,4.0078843626806835,,,t
MED-0341,2022-08-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,7,5,5,4.5,6,1.5,15,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,,,t
MED-0341,2022-09-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,8,0,5,4.5,6,1.5,15,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,2.0367936925098555,,,t
MED-0341,2022-10-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,EAST,4,INTERMITTENT,48,9,0,5,4.5,6,1.5,15,MEDIAN_RELAXED_INTERMITTENT,f,0.2666666666666666,f,NORMAL,f,f,3.0223390275952693,,,t
MED-0341,2022-11-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,48,10,4,4.5,4,5.5,1.5,13.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,,,t
MED-0341,2022-12-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,11,0,4.5,4,5.5,1.5,13.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,2.0039421813403417,,,t
MED-0341,2023-01-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,12,0,4.5,4,5.5,1.5,13.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,3.0223390275952693,20,0.85,f
MED-0341,2023-02-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,13,0,4.5,4,5.5,1.5,13.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,4.040735873850197,20,0.85,f
MED-0341,2023-03-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,14,0,4,4,4.5,0.5,12,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,4.9605781865965834,20,0.85,f
MED-0341,2023-04-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,15,0,4.5,4.25,4.75,0.5,13.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,5.978975032851511,20,0.85,f
MED-0341,2023-05-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,16,0,4.5,4.25,4.75,0.5,13.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,t,6.964520367936925,20,0.85,f
MED-0341,2023-06-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,10,INTERMITTENT,48,17,0,4.5,4.25,4.75,0.5,13.5,MEDIAN_RELAXED_INTERMITTENT,f,0.7407407407407407,f,NORMAL,t,t,7.982917214191852,20,0.85,f
MED-0341,2023-07-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,18,10,5,4.5,7.5,3,15,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,0.985545335085414,20,0.85,f
MED-0341,2023-08-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,SOUTH,0,INTERMITTENT,48,19,0,7,5.5,8.5,3,21,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,2.0039421813403417,20,0.85,f
MED-0341,2023-09-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,20,0,7,5.5,8.5,3,21,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,3.0223390275952693,20,0.85,f
MED-0341,2023-10-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,21,0,7,5.5,8.5,3,21,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,4.0078843626806835,20,0.85,f
MED-0341,2023-11-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,22,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,5.026281208935611,20,0.85,f
MED-0341,2023-12-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,EAST,7,INTERMITTENT,48,23,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,t,t,6.011826544021025,20,0.85,f
MED-0341,2024-01-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,24,7,8.5,7.75,9.25,1.5,25.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,17,0.2941176470588235,f
MED-0341,2024-02-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,25,0,8.5,7.75,9.25,1.5,25.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,2.0367936925098555,17,0.2941176470588235,f
MED-0341,2024-03-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,26,0,8.5,7.75,9.25,1.5,25.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,2.9894875164257555,17,0.2941176470588235,f
MED-0341,2024-04-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,27,0,8.5,7.75,9.25,1.5,25.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,4.0078843626806835,17,0.2941176470588235,f
MED-0341,2024-05-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,28,0,8.5,7.75,9.25,1.5,25.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,4.993429697766097,17,0.2941176470588235,f
MED-0341,2024-06-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,29,0,8.5,7.75,9.25,1.5,25.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,t,6.011826544021025,17,0.2941176470588235,f
MED-0341,2024-07-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,WEST,5,INTERMITTENT,48,30,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,t,t,6.9973718791064385,17,0.2941176470588235,f
MED-0341,2024-08-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,31,5,6,5.5,6.5,1,18,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,17,0.2941176470588235,f
MED-0341,2024-09-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,32,0,6,5.5,6.5,1,18,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,2.0367936925098555,17,0.2941176470588235,f
MED-0341,2024-10-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,33,0,6,5.5,6.5,1,18,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,3.0223390275952693,17,0.2941176470588235,f
MED-0341,2024-11-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,34,0,6,5.5,6.5,1,18,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,4.040735873850197,17,0.2941176470588235,f
MED-0341,2024-12-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,35,0,6,5.5,6.5,1,18,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,5.026281208935611,17,0.2941176470588235,f
MED-0341,2025-01-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,6,INTERMITTENT,48,36,0,,,,,,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,t,t,6.044678055190539,5,5,t
MED-0341,2025-02-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,37,6,5.5,5.25,5.75,0.5,16.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,5,5,t
MED-0341,2025-03-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,SOUTH,0,INTERMITTENT,48,38,0,5.5,5.25,5.75,0.5,16.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,1.938239159001314,5,5,t
MED-0341,2025-04-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,39,0,5.5,5.25,5.75,0.5,16.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,2.9566360052562417,5,5,t
MED-0341,2025-05-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,40,0,5.5,5.25,5.75,0.5,16.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,3.942181340341655,5,5,t
MED-0341,2025-06-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,3,INTERMITTENT,48,41,0,5.5,5.25,5.75,0.5,16.5,MEDIAN_RELAXED_INTERMITTENT,f,0.1818181818181818,f,NORMAL,f,f,4.9605781865965834,5,5,t
MED-0341,2025-07-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,42,3,5,4,5.5,1.5,15,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,0.985545335085414,5,5,t
MED-0341,2025-08-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,48,43,0,4.5,3.75,5.25,1.5,13.5,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,2.0039421813403417,5,5,t
MED-0341,2025-09-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,7,INTERMITTENT,48,44,0,4.5,3.75,5.25,1.5,13.5,MEDIAN_RELAXED_INTERMITTENT,f,0.5185185185185185,f,NORMAL,f,f,3.0223390275952693,5,5,t
MED-0341,2025-10-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,EAST,4,INTERMITTENT,48,45,7,6,4.5,6.5,2,18,MEDIAN_RELAXED_INTERMITTENT,f,0.2222222222222222,f,NORMAL,f,f,0.985545335085414,5,5,t
MED-0341,2025-11-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,48,46,4,5,3.75,6.25,2.5,15,MEDIAN_RELAXED_INTERMITTENT,f,0,f,NORMAL,f,f,1.0183968462549278,5,5,t
MED-0341,2025-12-01 00:00:00,Infusion Pump Motor,INFUSION,MOTORS,CENTRAL,5,INTERMITTENT,48,47,0,5,3.75,6.25,2.5,15,MEDIAN_RELAXED_INTERMITTENT,f,0.3333333333333333,f,NORMAL,f,f,2.0039421813403417,5,5,t
MED-0342,2024-01-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,24,0,,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,,,,t
MED-0342,2024-02-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,NORTH,5,INTERMITTENT,24,1,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,,,,t
MED-0342,2024-03-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,24,2,5,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,0.9526938239159,,,t
MED-0342,2024-04-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,24,3,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,1.9710906701708275,,,t
MED-0342,2024-05-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,SOUTH,0,INTERMITTENT,24,4,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,2.9566360052562417,,,t
MED-0342,2024-06-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,24,5,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,3.9750328515111697,,,t
MED-0342,2024-07-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,24,6,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,4.9605781865965834,,,t
MED-0342,2024-08-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,WEST,0,INTERMITTENT,24,7,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,5.978975032851511,,,t
MED-0342,2024-09-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,SOUTH,0,INTERMITTENT,24,8,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,6.9973718791064385,,,t
MED-0342,2024-10-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,SOUTH,0,INTERMITTENT,24,9,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,7.982917214191852,,,t
MED-0342,2024-11-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,CENTRAL,3,INTERMITTENT,24,10,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,9.00131406044678,,,t
MED-0342,2024-12-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,SOUTH,0,INTERMITTENT,24,11,3,4,3.5,4.5,1,10,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,0.985545335085414,,,t
MED-0342,2025-01-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,24,12,0,4,3.5,4.5,1,10,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,2.0039421813403417,8,1.125,f
MED-0342,2025-02-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,24,13,0,4,3.5,4.5,1,10,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,3.0223390275952693,8,1.125,f
MED-0342,2025-03-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,CENTRAL,0,INTERMITTENT,24,14,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,3.942181340341655,8,1.125,f
MED-0342,2025-04-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,24,15,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,4.9605781865965834,8,1.125,f
MED-0342,2025-05-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,24,16,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,5.946123521681997,8,1.125,f
MED-0342,2025-06-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,24,17,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,6.964520367936925,8,1.125,f
MED-0342,2025-07-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,EAST,0,INTERMITTENT,24,18,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,7.950065703022339,8,1.125,f
MED-0342,2025-08-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,NORTH,0,INTERMITTENT,24,19,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,8.968462549277266,8,1.125,f
MED-0342,2025-09-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,SOUTH,0,INTERMITTENT,24,20,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,9.986859395532194,8,1.125,f
MED-0342,2025-10-01 00:00:00,Syringe Pump Motor,INFUSION,MOTORS,SOUTH,3,INTERMITTENT,24,21,0,,,,,,MEDIAN_STRICT_INTERMITTENT,f,0,f,NORMAL,f,f,10.972404730617608,8,1.125,f
