part_id,category,subcategory,first_observed_month,last_observed_month,months_observed,total_demand,avg_demand,median_demand,demand_std,max_demand,positive_months,zero_months,adi,cv2,seasonality_strength,zero_demand_share,positive_demand_share,cv,profile
MED-0228,PATIENT_MONITORING,ELECTRODES,2024-07-01,2025-12-01,18,13,0.7222222222222222,0.0,1.9942728456774754,8,3,15,6.0,0.5502958579881658,11.076923076923077,0.8333333333333334,0.16666666666666666,2.761300863245735,INTERMITTENT
MED-0229,PATIENT_MONITORING,ELECTRODES,2024-01-01,2025-12-01,24,3,0.125,0.0,0.6123724356957945,3,1,23,24.0,0.0,12.0,0.9583333333333334,0.041666666666666664,4.898979485566356,LUMPY
MED-0230,PATIENT_MONITORING,SENSOR MODULES,2022-07-01,2025-12-01,42,92,2.1904761904761907,0.0,3.6641845679768603,12,14,28,3.0,0.2626145121419224,2.168478260869565,0.6666666666666666,0.3333333333333333,1.672779911467697,STABLE
MED-0231,RESPIRATORY,SENSORS,2024-01-01,2025-12-01,24,44,1.8333333333333333,0.0,3.130032180229999,10,7,17,3.4285714285714284,0.1241391184573003,3.0,0.7083333333333334,0.2916666666666667,1.707290280125454,STABLE
MED-0232,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,69,1.4375,0.0,2.789846712787472,12,14,34,3.4285714285714284,0.39561824438951104,2.4347826086956523,0.7083333333333334,0.2916666666666667,1.9407629306347631,STABLE
MED-0233,RESPIRATORY,TUBING,2023-01-01,2025-12-01,36,39,1.0833333333333333,0.0,3.2193610723691295,13,4,32,9.0,0.08678500986193294,4.0,0.8888888888888888,0.1111111111111111,2.9717179129561195,INTERMITTENT
MED-0234,RESPIRATORY,VALVES,2022-07-01,2025-12-01,42,99,2.357142857142857,0.0,4.600219658442773,17,11,31,3.8181818181818183,0.2592592592592593,2.404040404040404,0.7380952380952381,0.2619047619047619,1.951608339945419,STABLE
MED-0235,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,151,3.1458333333333335,3.0,2.633576835855489,11,41,7,1.170731707317073,0.4513398535151967,1.3509933774834437,0.14583333333333334,0.8541666666666666,0.8371634974904865,STABLE
MED-0236,RESPIRATORY,MOTORS,2022-01-01,2025-12-01,48,33,0.6875,0.0,2.3169702336952427,12,6,42,8.0,0.6181818181818183,4.363636363636363,0.875,0.125,3.370138521738535,INTERMITTENT
MED-0237,RESPIRATORY,DISPLAY COMPONENTS,2022-07-01,2025-12-01,42,258,6.142857142857143,6.0,3.5720556940693275,22,41,1,1.024390243902439,0.30588005528513906,1.3837209302325582,0.023809523809523808,0.9761904761904762,0.5814974385694254,STABLE
MED-0238,RESPIRATORY,MOTORS,2023-07-01,2025-12-01,30,175,5.833333333333333,5.5,2.6403152023605236,11,30,0,1.0,0.20486980999296275,0.6285714285714287,0.0,1.0,0.4526254632618041,STABLE
MED-0239,RESPIRATORY,SENSORS,2024-01-01,2025-12-01,24,40,1.6666666666666667,0.0,3.171430436647279,10,6,18,4.0,0.141,3.9,0.75,0.25,1.9028582619883674,INTERMITTENT
MED-0240,RESPIRATORY,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,228,4.75,4.0,2.338393702177411,10,48,0,1.0,0.24235280249896854,0.7368421052631579,0.0,1.0,0.49229341098471807,STABLE
MED-0241,RESPIRATORY,SENSORS,2024-07-01,2025-12-01,18,26,1.4444444444444444,0.0,2.006525302818201,5,7,11,2.5714285714285716,0.11390532544378697,2.769230769230769,0.6111111111111112,0.3888888888888889,1.3891329019510623,STABLE
MED-0242,RESPIRATORY,SENSORS,2024-01-01,2025-12-01,24,2,0.08333333333333333,0.0,0.408248290463863,2,1,23,24.0,0.0,12.0,0.9583333333333334,0.041666666666666664,4.898979485566357,LUMPY
MED-0243,RESPIRATORY,TUBING,2022-01-01,2025-12-01,48,196,4.083333333333333,0.0,10.216451758062714,58,11,37,4.363636363636363,0.697235526863807,3.5510204081632657,0.7708333333333334,0.22916666666666666,2.501988185648012,INTERMITTENT
MED-0244,RESPIRATORY,FILTERS,2023-07-01,2025-12-01,30,105,3.5,3.5,1.8335945477441957,7,29,1,1.0344827586206897,0.2310981535471332,0.9047619047619049,0.03333333333333333,0.9666666666666667,0.5238841564983416,STABLE
MED-0245,RESPIRATORY,SENSORS,2023-07-01,2025-12-01,30,24,0.8,0.0,1.6273524086899451,6,8,22,3.75,0.380952380952381,2.9166666666666665,0.7333333333333333,0.26666666666666666,2.034190510862431,STABLE
MED-0246,RESPIRATORY,FILTERS,2023-07-01,2025-12-01,30,139,4.633333333333334,5.0,1.828572711411701,8,30,0,1.0,0.15575334324453108,1.079136690647482,0.0,1.0,0.3946559808802232,STABLE
MED-0247,RESPIRATORY,TUBING,2024-07-01,2025-12-01,18,32,1.7777777777777777,0.0,3.0400378394617853,8,5,13,3.6,0.056152343749999986,3.9375,0.7222222222222222,0.2777777777777778,1.7100212846972542,STABLE
MED-0248,RESPIRATORY,TUBING,2023-01-01,2025-12-01,36,60,1.6666666666666667,0.0,2.2038926600773587,8,16,20,2.25,0.21333333333333332,2.4,0.5555555555555556,0.4444444444444444,1.3223355960464152,STABLE
MED-0249,RESPIRATORY,TUBING,2022-01-01,2025-12-01,48,175,3.6458333333333335,0.0,6.403089624360153,21,13,35,3.6923076923076925,0.09621768707482993,3.497142857142857,0.7291666666666666,0.2708333333333333,1.7562760112530706,STABLE
MED-0250,RESPIRATORY,CONTROL MODULES,2022-01-01,2025-12-01,48,69,1.4375,0.0,4.658126050019722,29,7,41,6.857142857142857,0.7527830287754672,6.086956521739131,0.8541666666666666,0.14583333333333334,3.240435513057198,INTERMITTENT
MED-0251,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,293,6.104166666666667,6.0,3.3405285817777037,21,47,1,1.0212765957446808,0.27209402555650036,1.1877133105802047,0.020833333333333332,0.9791666666666666,0.5472538290966886,STABLE
MED-0252,RESPIRATORY,SENSORS,2022-07-01,2025-12-01,42,195,4.642857142857143,4.0,3.2894615807589545,22,42,0,1.0,0.5019714244479723,1.3641025641025641,0.0,1.0,0.7084994173942363,STABLE
MED-0253,RESPIRATORY,TUBING,2022-01-01,2025-12-01,48,94,1.9583333333333333,0.0,8.95130641441922,59,4,44,12.0,1.050852572808209,7.531914893617022,0.9166666666666666,0.08333333333333333,4.570879871192793,RARE
MED-0254,RESPIRATORY,TUBING,2022-01-01,2025-12-01,48,104,2.1666666666666665,0.0,5.60900997572668,24,7,41,6.857142857142857,0.11994575936883631,2.7692307692307696,0.8541666666666666,0.14583333333333334,2.588773834950776,INTERMITTENT
MED-0255,RESPIRATORY,SENSORS,2024-07-01,2025-12-01,18,75,4.166666666666667,4.0,1.5811388300841898,7,18,0,1.0,0.144,1.44,0.0,1.0,0.3794733192202055,STABLE
MED-0256,RESPIRATORY,TUBING,2023-01-01,2025-12-01,36,117,3.25,0.0,11.694626360610489,68,6,30,6.0,1.5176857330703482,6.9743589743589745,0.8333333333333334,0.16666666666666666,3.598346572495535,LUMPY
MED-0257,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,186,3.875,4.0,2.2656078044101666,9,46,2,1.0434782608695652,0.28530979817833796,1.096774193548387,0.041666666666666664,0.9583333333333334,0.5846729817832688,STABLE
MED-0258,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,260,5.416666666666667,5.5,2.050773941434123,10,47,1,1.0212765957446808,0.11913236429122713,0.7846153846153846,0.020833333333333332,0.9791666666666666,0.37860441995706884,STABLE
MED-0259,RESPIRATORY,HEATING COMPONENTS,2024-07-01,2025-12-01,18,54,3.0,3.0,2.086370335408023,8,16,2,1.125,0.31458619112940106,2.6666666666666665,0.1111111111111111,0.8888888888888888,0.6954567784693411,STABLE
MED-0260,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,187,3.8958333333333335,4.0,1.9704150479005451,9,47,1,1.0212765957446808,0.229306205371963,0.5775401069518716,0.020833333333333332,0.9791666666666666,0.5057749855573591,STABLE
MED-0261,RESPIRATORY,HEATING COMPONENTS,2023-01-01,2025-12-01,36,222,6.166666666666667,6.0,2.8535691936340255,14,35,1,1.0285714285714285,0.17975646552753072,0.7027027027027026,0.027777777777777776,0.9722222222222222,0.4627409503190311,STABLE
MED-0262,RESPIRATORY,SENSORS,2022-07-01,2025-12-01,42,160,3.8095238095238093,3.0,2.4016061215015907,9,40,2,1.05,0.3301282051282051,1.225,0.047619047619047616,0.9523809523809523,0.6304216068941676,STABLE
MED-0263,RESPIRATORY,VALVES,2023-07-01,2025-12-01,30,38,1.2666666666666666,0.0,2.3915560269174247,7,8,22,3.75,0.21210922041946967,2.8947368421052633,0.7333333333333333,0.26666666666666666,1.8880705475663881,STABLE
MED-0264,RESPIRATORY,VALVES,2022-01-01,2025-12-01,48,54,1.125,0.0,2.2656078044101666,11,14,34,3.4285714285714284,0.4845415215785585,3.5555555555555554,0.7083333333333334,0.2916666666666667,2.013873603920148,STABLE
MED-0265,RESPIRATORY,TUBING,2024-01-01,2025-12-01,24,26,1.0833333333333333,0.0,2.827145843989731,13,5,19,4.8,0.7100591715976333,7.384615384615385,0.7916666666666666,0.20833333333333334,2.6096730867597517,INTERMITTENT
MED-0266,RESPIRATORY,SENSORS,2024-07-01,2025-12-01,18,20,1.1111111111111112,0.0,2.1662895599426086,6,5,13,3.6,0.34375,5.3999999999999995,0.7222222222222222,0.2777777777777778,1.9496606039483477,STABLE
MED-0267,RESPIRATORY,CONTROL MODULES,2022-01-01,2025-12-01,48,133,2.7708333333333335,2.5,1.5877132402714706,7,47,1,1.0212765957446808,0.30035861146819315,0.9924812030075187,0.020833333333333332,0.9791666666666666,0.5730092897220345,STABLE
MED-0268,RESPIRATORY,CONTROL MODULES,2022-07-01,2025-12-01,42,120,2.857142857142857,2.5,1.6611989289465305,7,39,3,1.0769230769230769,0.2411842105263158,1.05,0.07142857142857142,0.9285714285714286,0.5814196251312856,STABLE
MED-0269,RESPIRATORY,TUBING,2024-01-01,2025-12-01,24,30,1.25,0.0,4.326360052555477,18,2,22,12.0,0.08,7.2,0.9166666666666666,0.08333333333333333,3.4610880420443815,LUMPY
MED-0270,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,223,4.645833333333333,4.0,5.385123651095548,39,47,1,1.0212765957446808,1.2949000976597496,2.31390134529148,0.020833333333333332,0.9791666666666666,1.159129754495903,ERRATIC
MED-0271,RESPIRATORY,VALVES,2024-01-01,2025-12-01,24,33,1.375,0.0,2.373998644737901,7,7,17,3.4285714285714284,0.14569941842669112,2.909090909090909,0.7083333333333334,0.2916666666666667,1.7265444689002918,STABLE
MED-0272,RESPIRATORY,SENSORS,2024-01-01,2025-12-01,24,36,1.5,0.0,2.226324715563845,6,9,15,2.6666666666666665,0.18749999999999997,2.3333333333333335,0.625,0.375,1.4842164770425634,STABLE
MED-0273,RESPIRATORY,VALVES,2022-01-01,2025-12-01,48,251,5.229166666666667,0.0,11.590971510937981,68,14,34,3.4285714285714284,0.7483129083421143,4.111553784860558,0.7083333333333334,0.2916666666666667,2.2166001295817654,STABLE
MED-0274,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,54,1.125,0.0,2.2372570591990923,10,13,35,3.6923076923076925,0.34625057155921346,3.3333333333333335,0.7291666666666666,0.2708333333333333,1.9886729415103044,STABLE
MED-0275,RESPIRATORY,SENSORS,2023-01-01,2025-12-01,36,271,7.527777777777778,7.5,4.777842376824268,21,36,0,1.0,0.402837651992756,1.5940959409594095,0.0,1.0,0.6346949282866187,STABLE
MED-0276,RESPIRATORY,VALVES,2023-07-01,2025-12-01,30,61,2.033333333333333,0.0,4.8100708528248735,17,6,24,5.0,0.33829615694705734,4.180327868852459,0.8,0.2,2.3656086161433807,INTERMITTENT
MED-0277,RESPIRATORY,HEATING COMPONENTS,2022-01-01,2025-12-01,48,58,1.2083333333333333,0.0,5.363225186132231,35,4,44,12.0,0.9211256440745146,7.241379310344828,0.9166666666666666,0.08333333333333333,4.438531188523227,LUMPY
MED-0278,RESPIRATORY,SENSORS,2022-07-01,2025-12-01,42,89,2.119047619047619,0.0,2.847355477840678,8,16,26,2.625,0.055885199680175066,2.831460674157303,0.6190476190476191,0.38095238095238093,1.343695843475376,STABLE
MED-0279,RESPIRATORY,HEATING COMPONENTS,2023-07-01,2025-12-01,30,152,5.066666666666666,4.0,2.5316388767553026,10,30,0,1.0,0.2496656796255612,0.986842105263158,0.0,1.0,0.49966556778065185,STABLE
MED-0280,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,59,1.2291666666666667,0.0,1.8593018975140347,8,19,29,2.526315789473684,0.29838169108493734,2.847457627118644,0.6041666666666666,0.3958333333333333,1.5126523911978587,STABLE
MED-0281,RESPIRATORY,SENSORS,2023-01-01,2025-12-01,36,161,4.472222222222222,4.0,2.104228546944884,9,35,1,1.0285714285714285,0.18681196486155896,0.8198757763975155,0.027777777777777776,0.9722222222222222,0.4705107309938871,STABLE
MED-0282,RESPIRATORY,VALVES,2022-01-01,2025-12-01,48,54,1.125,0.0,1.8864015050613887,6,15,33,3.2,0.1851851851851852,2.888888888888889,0.6875,0.3125,1.6768013378323454,STABLE
MED-0283,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,47,0.9791666666666666,0.0,2.2830511809934224,12,10,38,4.8,0.3525979578492026,4.085106382978724,0.7916666666666666,0.20833333333333334,2.3316267380358355,INTERMITTENT
MED-0284,RESPIRATORY,FILTERS,2024-07-01,2025-12-01,18,16,0.8888888888888888,0.0,1.5296631266542813,4,5,13,3.6,0.068359375,4.5,0.7222222222222222,0.2777777777777778,1.7208710174860666,STABLE
MED-0285,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,211,4.395833333333333,4.0,2.833985114852524,13,44,4,1.0909090909090908,0.2964663135191492,1.023696682464455,0.08333333333333333,0.9166666666666666,0.6446980356062615,STABLE
MED-0286,RESPIRATORY,HEATING COMPONENTS,2022-01-01,2025-12-01,48,401,8.354166666666666,7.0,5.639864127431309,26,45,3,1.0666666666666667,0.36395635260070175,0.8379052369077308,0.0625,0.9375,0.6750959554032491,STABLE
MED-0287,RESPIRATORY,FILTERS,2024-01-01,2025-12-01,24,73,3.0416666666666665,3.0,1.899179838238342,8,24,0,1.0,0.38986023970563044,0.9863013698630138,0.0,1.0,0.6243878920235645,STABLE
MED-0288,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,87,1.8125,0.0,4.413018699547192,24,11,37,4.363636363636363,0.6153256704980841,3.586206896551724,0.7708333333333334,0.22916666666666666,2.434768937681209,INTERMITTENT
MED-0289,RESPIRATORY,HEATING COMPONENTS,2023-07-01,2025-12-01,30,133,4.433333333333334,4.0,2.2388934048232216,9,30,0,1.0,0.2550386856433278,0.9022556390977443,0.0,1.0,0.5050135499601252,STABLE
MED-0290,RESPIRATORY,HEATING COMPONENTS,2022-07-01,2025-12-01,42,257,6.119047619047619,5.0,4.819687172078859,32,42,0,1.0,0.6203974949861688,1.634241245136187,0.0,1.0,0.7876531565265061,STABLE
MED-0291,RESPIRATORY,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,275,5.729166666666667,5.0,3.6246178570890857,17,45,3,1.0666666666666667,0.31185574755822687,0.8290909090909091,0.0625,0.9375,0.6326605714191859,STABLE
MED-0292,RESPIRATORY,SENSORS,2023-07-01,2025-12-01,30,46,1.5333333333333334,0.0,4.3922606961550565,22,5,25,6.0,0.6108223062381853,4.782608695652174,0.8333333333333334,0.16666666666666666,2.864517845318515,INTERMITTENT
MED-0293,RESPIRATORY,MOTORS,2023-07-01,2025-12-01,30,47,1.5666666666666667,0.0,2.028815406591489,6,14,16,2.142857142857143,0.24034543998328514,2.3404255319148937,0.5333333333333333,0.4666666666666667,1.294988557398823,STABLE
MED-0294,RESPIRATORY,FILTERS,2022-01-01,2025-12-01,48,219,4.5625,4.0,2.072168665606978,9,47,1,1.0212765957446808,0.18078184902044503,0.7671232876712328,0.020833333333333332,0.9791666666666666,0.454173954105639,STABLE
MED-0295,RESPIRATORY,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,19,0.3958333333333333,0.0,2.228820729437796,15,2,46,24.0,0.6703601108033241,9.473684210526317,0.9583333333333334,0.041666666666666664,5.6307050006849595,LUMPY
MED-0296,RESPIRATORY,TUBING,2022-01-01,2025-12-01,48,268,5.583333333333333,0.0,19.694294814157487,99,8,40,6.0,1.3681698119212042,5.73134328358209,0.8333333333333334,0.16666666666666666,3.527336384625222,LUMPY
MED-0297,RESPIRATORY,VALVES,2022-01-01,2025-12-01,48,225,4.6875,3.0,4.985750973119039,25,42,6,1.1428571428571428,0.864858536585366,2.1333333333333333,0.125,0.875,1.063626874265395,STABLE
MED-0298,RESPIRATORY,TUBING,2022-07-01,2025-12-01,42,238,5.666666666666667,0.0,14.465546395498693,76,11,31,3.8181818181818183,1.020768307322929,4.0588235294117645,0.7380952380952381,0.2619047619047619,2.552743481558593,ERRATIC
MED-0299,RESPIRATORY,TUBING,2023-01-01,2025-12-01,36,70,1.9444444444444444,0.0,8.434434334303786,49,3,33,12.0,0.9116326530612245,10.457142857142857,0.9166666666666666,0.08333333333333333,4.337709086213375,LUMPY
MED-0300,RESPIRATORY,VALVES,2022-01-01,2025-12-01,48,104,2.1666666666666665,0.0,5.755047121951872,28,8,40,6.0,0.36348267117497896,4.153846153846154,0.8333333333333334,0.16666666666666666,2.656175594747018,INTERMITTENT
MED-0301,RESPIRATORY,VALVES,2022-01-01,2025-12-01,48,74,1.5416666666666667,0.0,3.7128777239370274,14,8,40,6.0,0.12939580507148074,2.7567567567567566,0.8333333333333334,0.16666666666666666,2.408353118229423,INTERMITTENT
MED-0302,RESPIRATORY,HEATING COMPONENTS,2022-07-01,2025-12-01,42,273,6.5,6.0,4.522302456956536,32,41,1,1.024390243902439,0.44840397697540574,1.8461538461538463,0.023809523809523808,0.9761904761904762,0.6957388395317748,STABLE
MED-0303,RESPIRATORY,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,209,4.354166666666667,5.0,2.197576840893443,10,46,2,1.0434782608695652,0.2017485354680016,0.9186602870813396,0.041666666666666664,0.9583333333333334,0.5047066428846184,STABLE
MED-0304,RESPIRATORY,VALVES,2023-07-01,2025-12-01,30,138,4.6,0.0,11.10638213541795,52,6,24,5.0,0.39243856332703203,5.6521739130434785,0.8,0.2,2.4144308990039023,INTERMITTENT
MED-0305,RESPIRATORY,CONTROL MODULES,2024-07-01,2025-12-01,18,68,3.7777777777777777,3.0,1.8005082797253327,7,18,0,1.0,0.22715245267657236,1.0588235294117647,0.0,1.0,0.47660513286847045,STABLE
MED-0306,RESPIRATORY,DISPLAY COMPONENTS,2022-07-01,2025-12-01,42,183,4.357142857142857,4.0,2.5549705603900663,9,39,3,1.0769230769230769,0.24658057398265892,1.377049180327869,0.07142857142857142,0.9285714285714286,0.5863866859911628,STABLE
MED-0307,RESPIRATORY,SENSORS,2023-01-01,2025-12-01,36,93,2.5833333333333335,2.0,1.9327995979185961,8,32,4,1.125,0.38466501814492815,1.4193548387096775,0.1111111111111111,0.8888888888888888,0.7481804895168759,STABLE
MED-0308,RESPIRATORY,MOTORS,2022-07-01,2025-12-01,42,184,4.380952380952381,4.0,2.42901546804844,12,40,2,1.05,0.24429256943434638,1.0081521739130432,0.047619047619047616,0.9523809523809523,0.5544491829241004,STABLE
MED-0309,RESPIRATORY,SENSORS,2024-07-01,2025-12-01,18,25,1.3888888888888888,0.0,3.36310236483219,11,3,15,6.0,0.13439999999999996,3.96,0.8333333333333334,0.16666666666666666,2.4214337026791766,INTERMITTENT
MED-0310,RESPIRATORY,CONTROL MODULES,2022-01-01,2025-12-01,48,238,4.958333333333333,4.0,3.1281721488607053,16,47,1,1.0212765957446808,0.3686226408722055,0.8571428571428572,0.020833333333333332,0.9791666666666666,0.6308918619551003,STABLE
MED-0311,RESPIRATORY,MOTORS,2023-07-01,2025-12-01,30,39,1.3,0.0,2.151983848163973,6,9,21,3.3333333333333335,0.10650887573964497,2.3076923076923075,0.7,0.3,1.6553721908953636,STABLE
MED-0312,RESPIRATORY,FILTERS,2022-01-01,2025-12-01,48,188,3.9166666666666665,4.0,2.9738815765268245,20,46,2,1.0434782608695652,0.5104169810371711,1.6595744680851063,0.041666666666666664,0.9583333333333334,0.7592889131557851,STABLE
MED-0313,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,304,6.333333333333333,6.0,2.731481815389116,14,47,1,1.0212765957446808,0.1609292198602915,0.5131578947368421,0.020833333333333332,0.9791666666666666,0.4312866024298604,STABLE
MED-0314,RESPIRATORY,MOTORS,2023-07-01,2025-12-01,30,126,4.2,4.0,2.9407951071213656,11,28,2,1.0714285714285714,0.38957475994513036,1.6666666666666665,0.06666666666666667,0.9333333333333333,0.7001893112193728,STABLE
MED-0315,RESPIRATORY,SENSORS,2022-07-01,2025-12-01,42,32,0.7619047619047619,0.0,1.4948615044671352,5,11,31,3.8181818181818183,0.27070312499999993,3.0625000000000004,0.7380952380952381,0.2619047619047619,1.962005724613115,STABLE
MED-0316,RESPIRATORY,SENSORS,2024-07-01,2025-12-01,18,28,1.5555555555555556,0.0,3.2398660506483585,10,4,14,4.5,0.17687074829931973,4.5,0.7777777777777778,0.2222222222222222,2.082771032559659,INTERMITTENT
MED-0317,RESPIRATORY,SENSORS,2022-01-01,2025-12-01,48,270,5.625,5.5,3.5166775906522543,14,44,4,1.0909090909090908,0.2737104029093693,0.8444444444444444,0.08333333333333333,0.9166666666666666,0.6251871272270674,STABLE
MED-0318,RESPIRATORY,CONTROL MODULES,2023-01-01,2025-12-01,36,74,2.0555555555555554,0.0,5.661622404750095,22,5,31,7.2,0.204072315558802,5.351351351351352,0.8611111111111112,0.1388888888888889,2.7543027915000464,INTERMITTENT
MED-0319,RESPIRATORY,TUBING,2023-01-01,2025-12-01,36,69,1.9166666666666667,0.0,2.534053782268358,8,15,21,2.4,0.1336753983256819,2.956521739130435,0.5833333333333334,0.4166666666666667,1.322115016835665,STABLE
MED-0320,RESPIRATORY,FILTERS,2024-07-01,2025-12-01,18,61,3.388888888888889,3.5,1.9444911292248124,7,17,1,1.0588235294117647,0.2529897876914807,1.7704918032786885,0.05555555555555555,0.9444444444444444,0.5737842676401086,STABLE
MED-0321,INFUSION,POWER COMPONENTS,2022-01-01,2025-12-01,48,130,2.7083333333333335,0.0,6.510084920625757,34,10,38,4.8,0.4299802761341222,3.876923076923077,0.7916666666666666,0.20833333333333334,2.4037236630002794,INTERMITTENT
MED-0322,INFUSION,DISPLAY COMPONENTS,2024-07-01,2025-12-01,18,70,3.888888888888889,4.0,2.3235087282938096,8,17,1,1.0588235294117647,0.2792857142857143,1.4142857142857144,0.05555555555555555,0.9444444444444444,0.5974736729898368,STABLE
MED-0323,INFUSION,VALVES,2022-01-01,2025-12-01,48,47,0.9791666666666666,0.0,2.488181283445959,12,10,38,4.8,0.583974649162517,4.851063829787234,0.7916666666666666,0.20833333333333334,2.54112131075332,INTERMITTENT
MED-0324,INFUSION,MOTORS,2022-01-01,2025-12-01,48,319,6.645833333333333,6.0,3.035180833992509,17,48,0,1.0,0.20857884149489198,0.9028213166144201,0.0,1.0,0.45670432611799505,STABLE
MED-0325,INFUSION,MECHANICAL COMPONENTS,2022-07-01,2025-12-01,42,146,3.4761904761904763,0.0,8.205405996816369,37,8,34,5.25,0.2588531753478272,2.660958904109589,0.8095238095238095,0.19047619047619047,2.3604592593581333,INTERMITTENT
MED-0326,INFUSION,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,124,2.5833333333333335,0.0,11.356567756398665,73,4,44,12.0,0.8803329864724243,9.387096774193548,0.9166666666666666,0.08333333333333333,4.396090744412386,LUMPY
MED-0327,INFUSION,CONTROL MODULES,2023-01-01,2025-12-01,36,203,5.638888888888889,6.0,2.4160508246519954,11,35,1,1.0285714285714285,0.15003147513464363,0.70935960591133,0.027777777777777776,0.9722222222222222,0.42846221520922084,STABLE
MED-0328,INFUSION,CABLES,2022-07-01,2025-12-01,42,38,0.9047619047619048,0.0,2.045930211354451,8,10,32,4.2,0.4739919975377039,2.486842105263158,0.7619047619047619,0.23809523809523808,2.2612912862338668,INTERMITTENT
MED-0329,INFUSION,SENSORS,2023-01-01,2025-12-01,36,79,2.1944444444444446,0.0,3.249786317761694,9,12,24,3.0,0.04806921967633392,2.4303797468354427,0.6666666666666666,0.3333333333333333,1.4809152840433035,STABLE
MED-0330,INFUSION,CONTROL MODULES,2022-01-01,2025-12-01,48,165,3.4375,3.0,2.9093119022684473,13,43,5,1.1162790697674418,0.5366303729940092,1.2363636363636363,0.10416666666666667,0.8958333333333334,0.8463452806599119,STABLE
MED-0331,INFUSION,CONTROL MODULES,2022-07-01,2025-12-01,42,132,3.142857142857143,3.0,1.970160678991766,8,38,4,1.105263157894737,0.2586429404611223,1.0606060606060606,0.09523809523809523,0.9047619047619048,0.6268693069519256,STABLE
MED-0332,INFUSION,MECHANICAL COMPONENTS,2022-07-01,2025-12-01,42,54,1.2857142857142858,0.0,2.34037431116826,8,13,29,3.230769230769231,0.33659122085048,3.1111111111111107,0.6904761904761905,0.30952380952380953,1.8202911309086465,STABLE
MED-0333,INFUSION,SENSORS,2022-01-01,2025-12-01,48,220,4.583333333333333,5.0,2.2201527006457002,11,48,0,1.0,0.23464040794795146,0.9818181818181819,0.0,1.0,0.4843969528681528,STABLE
MED-0334,INFUSION,SENSORS,2024-01-01,2025-12-01,24,123,5.125,4.0,3.9597156243961456,16,21,3,1.1428571428571428,0.3943486020226057,2.5365853658536586,0.125,0.875,0.7726274389065649,STABLE
MED-0335,INFUSION,SENSORS,2024-01-01,2025-12-01,24,100,4.166666666666667,3.0,3.2659863237109037,17,23,1,1.0434782608695652,0.5463545454545455,1.92,0.041666666666666664,0.9583333333333334,0.7838367176906168,STABLE
MED-0336,INFUSION,CONTROL MODULES,2024-01-01,2025-12-01,24,124,5.166666666666667,0.0,7.74409545994583,20,8,16,3.0,0.0582726326742976,3.387096774193548,0.6666666666666666,0.3333333333333333,1.498857185795967,STABLE
MED-0337,INFUSION,CABLES,2022-07-01,2025-12-01,42,181,4.309523809523809,4.0,1.969128756682734,9,42,0,1.0,0.20878036868644384,0.9281767955801106,0.0,1.0,0.45692490486560683,STABLE
MED-0338,INFUSION,CABLES,2022-01-01,2025-12-01,48,56,1.1666666666666667,0.0,2.327754221629091,10,12,36,4.0,0.24489795918367352,4.5,0.75,0.25,1.9952179042535065,INTERMITTENT
MED-0339,INFUSION,SENSORS,2024-01-01,2025-12-01,24,54,2.25,0.0,3.602535339113999,12,8,16,3.0,0.17401528512639625,4.0,0.6666666666666666,0.3333333333333333,1.6011268173839996,STABLE
MED-0340,INFUSION,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,280,5.833333333333333,5.5,3.353837645199095,21,46,2,1.0434782608695652,0.27448752834467116,1.4571428571428573,0.041666666666666664,0.9583333333333334,0.5749435963198449,STABLE
MED-0341,INFUSION,MOTORS,2022-01-01,2025-12-01,48,67,1.3958333333333333,0.0,2.6153359764098276,10,12,36,4.0,0.11932197897891816,2.328358208955224,0.75,0.25,1.873673535338384,INTERMITTENT
MED-0342,INFUSION,MOTORS,2024-01-01,2025-12-01,24,17,0.7083333333333334,0.0,1.7062332443303205,6,4,20,6.0,0.12456747404844293,4.235294117647059,0.8333333333333334,0.16666666666666666,2.408799874348688,INTERMITTENT
MED-0343,INFUSION,MOTORS,2022-01-01,2025-12-01,48,349,7.270833333333333,6.0,6.433752696433494,26,42,6,1.1428571428571428,0.5591627767083492,1.3753581661891119,0.125,0.875,0.8848714310281024,STABLE
