part_id,date,demand,microarea,category,subcategory,history_months,n_positive,coverage,adi,cv2,seasonality_strength,profile,history_before_current,previous_demand,baseline_q1,baseline_q3,baseline_median,baseline_iqr,upper_bound,outlier_method,is_quantity_outlier,year,previous_yearly_demand,yearly_ratio,passes_yearly_validation,previous_positive_date,has_previous_demand,months_since_previous_demand,previous_positive_demand,historical_positive_count,reactivation_demand_threshold,unusual_gap,is_reactivation,is_anomaly,anomaly_type,anomaly_score
MED-0335,2024-08-01,7,CENTRAL,INFUSION,SENSORS,24.0,23.0,0.9583333333333334,1.0434782608695652,0.5463545454545455,1.92,ERRATIC,7,4.0,2.5,3.5,3.0,1.0,6.5,IQR_ERRATIC,True,2024,,,True,2024-07-01,True,1.0183968462549278,4.0,7,2.5,False,False,True,EXCEPTIONAL_SPIKE,1.0769230769230769
MED-0335,2025-10-01,17,NORTH,INFUSION,SENSORS,24.0,23.0,0.9583333333333334,1.0434782608695652,0.5463545454545455,1.92,ERRATIC,21,2.0,2.75,5.0,3.5,2.25,11.75,IQR_ERRATIC,True,2025,42.0,1.380952380952381,False,2025-09-01,True,0.9855453350854139,2.0,20,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.446808510638298
MED-0338,2023-02-01,10,SOUTH,INFUSION,CABLES,48.0,12.0,0.25,4.0,0.24489795918367352,4.5,INTERMITTENT,13,0.0,3.0,3.5,3.0,0.5,9.0,MEDIAN_RELAXED_INTERMITTENT,True,2023,15.0,0.8666666666666667,False,2022-06-01,True,8.04862023653088,,4,3.0,True,True,True,EXCEPTIONAL_SPIKE,1.1111111111111112
MED-0343,2023-05-01,23,EAST,INFUSION,MOTORS,48.0,42.0,0.875,1.1428571428571428,0.5591627767083492,1.375358166189112,ERRATIC,16,7.0,3.75,7.0,6.0,3.25,16.75,IQR_ERRATIC,True,2023,78.0,1.7564102564102564,False,2023-04-01,True,0.9855453350854139,7.0,16,3.75,False,False,True,EXCEPTIONAL_SPIKE,1.373134328358209
MED-0343,2025-10-01,13,CENTRAL,INFUSION,MOTORS,48.0,42.0,0.875,1.1428571428571428,0.5591627767083492,1.375358166189112,ERRATIC,45,6.0,3.0,5.25,4.5,2.25,12.0,IQR_ERRATIC,True,2025,76.0,0.7631578947368421,False,2025-09-01,True,0.9855453350854139,6.0,40,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.0833333333333333
MED-0347,2025-03-01,41,WEST,INFUSION,MECHANICAL COMPONENTS,24.0,5.0,0.20833333333333334,4.8,0.47460937499999994,4.725,INTERMITTENT,14,0.0,8.75,14.25,11.5,5.5,34.5,MEDIAN_RELAXED_INTERMITTENT,True,2025,23.0,5.956521739130435,True,2024-08-01,True,6.964520367936925,,2,8.75,False,False,True,EXCEPTIONAL_SPIKE,1.1884057971014492
MED-0351,2025-02-01,11,SOUTH,INFUSION,SENSORS,48.0,44.0,0.9166666666666666,1.0909090909090908,0.2923450251760792,0.9902912621359222,STABLE,37,2.0,2.0,5.0,3.5,3.0,10.368656420961033,POISSON_STABLE,True,2025,42.0,1.4285714285714286,False,2025-01-01,True,1.0183968462549278,2.0,33,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.0608896228601672
MED-0352,2023-09-01,11,CENTRAL,INFUSION,CONTROL MODULES,48.0,43.0,0.8958333333333334,1.1162790697674418,0.35283957888229633,1.1125827814569536,STABLE,20,3.0,2.0,4.0,3.0,2.0,9.229131355830765,POISSON_STABLE,True,2023,39.0,1.2820512820512822,False,2023-08-01,True,1.0183968462549278,3.0,17,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.1918781492962975
MED-0353,2025-09-01,112,EAST,INFUSION,MECHANICAL COMPONENTS,30.0,6.0,0.2,5.0,1.0315822158396244,5.859030837004406,LUMPY,26,0.0,17.0,19.0,18.0,2.0,54.0,MEDIAN_RELAXED_LUMPY,True,2025,67.0,1.9104477611940298,False,2025-02-01,True,6.964520367936925,,5,16.0,True,True,True,EXCEPTIONAL_SPIKE,2.074074074074074
MED-0354,2024-08-01,11,EAST,INFUSION,CONTROL MODULES,30.0,29.0,0.9666666666666667,1.0344827586206897,0.31630886426592786,1.1513157894736843,STABLE,13,7.0,2.0,5.25,3.5,3.25,10.843366217438785,POISSON_STABLE,True,2024,23.0,2.6956521739130435,True,2024-07-01,True,1.0183968462549278,7.0,12,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.0144451251963906
MED-0355,2025-04-01,22,WEST,INFUSION,POWER COMPONENTS,30.0,30.0,1.0,1.0,1.0288254310344833,2.25,ERRATIC,21,5.0,3.0,5.0,3.5,2.0,11.0,IQR_ERRATIC,True,2025,44.0,2.159090909090909,True,2025-03-01,True,1.0183968462549278,5.0,21,3.0,False,False,True,EXCEPTIONAL_SPIKE,2.0
MED-0355,2025-05-01,26,WEST,INFUSION,POWER COMPONENTS,30.0,30.0,1.0,1.0,1.0288254310344833,2.25,ERRATIC,22,22.0,3.0,5.0,4.0,2.0,11.0,IQR_ERRATIC,True,2025,44.0,2.159090909090909,True,2025-04-01,True,0.9855453350854139,22.0,22,3.0,False,False,True,EXCEPTIONAL_SPIKE,2.3636363636363638
MED-0357,2022-07-01,14,WEST,INFUSION,CONTROL MODULES,48.0,44.0,0.9166666666666666,1.0909090909090908,0.314669377346358,1.5355450236966826,STABLE,6,3.0,3.0,6.0,4.5,3.0,11.0,POISSON_STABLE,True,2022,,,True,2022-06-01,True,0.9855453350854139,3.0,5,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.2727272727272727
MED-0358,2024-09-01,15,CENTRAL,INFUSION,DISPLAY COMPONENTS,30.0,4.0,0.13333333333333333,7.5,0.46258503401360546,7.500000000000001,INTERMITTENT,14,0.0,3.75,5.25,4.5,1.5,11.25,MEDIAN_STRICT_INTERMITTENT,True,2024,6.0,3.0,True,2024-02-01,True,6.9973718791064385,,2,3.75,False,False,True,EXCEPTIONAL_SPIKE,1.3333333333333333
MED-0360,2023-11-01,26,EAST,INFUSION,POWER COMPONENTS,48.0,6.0,0.125,8.0,0.5595010024504347,6.268656716417911,LUMPY,22,0.0,5.75,11.25,8.5,5.5,21.25,MEDIAN_STRICT_LUMPY,True,2023,3.0,13.333333333333334,True,2023-02-01,True,8.968462549277266,,2,5.75,True,True,True,EXCEPTIONAL_SPIKE,1.223529411764706
MED-0366,2025-11-01,19,WEST,INFUSION,MOTORS,24.0,7.0,0.2916666666666667,3.4285714285714284,0.8093887838689353,4.956521739130435,LUMPY,22,0.0,2.5,3.5,3.0,1.0,9.0,MEDIAN_RELAXED_LUMPY,True,2025,25.0,0.84,False,2025-03-01,True,8.04862023653088,,6,3.0,True,True,True,EXCEPTIONAL_SPIKE,2.111111111111111
MED-0370,2025-11-01,11,NORTH,INFUSION,CONTROL MODULES,18.0,17.0,0.9444444444444444,1.0588235294117647,0.3297351998650701,1.87012987012987,STABLE,16,7.0,2.0,6.25,3.0,4.25,10.527720855862981,POISSON_STABLE,True,2025,30.0,1.5666666666666667,True,2025-10-01,True,1.0183968462549278,7.0,15,2.5,False,False,True,EXCEPTIONAL_SPIKE,1.0448605306507537
MED-0372,2024-02-01,12,EAST,INFUSION,DISPLAY COMPONENTS,48.0,8.0,0.16666666666666666,6.0,0.17363135730482668,3.7142857142857144,INTERMITTENT,25,0.0,4.25,4.75,4.5,0.5,11.25,MEDIAN_STRICT_INTERMITTENT,True,2024,9.0,2.3333333333333335,True,2023-04-01,True,10.052562417871222,,4,4.75,True,True,True,EXCEPTIONAL_SPIKE,1.0666666666666667
MED-0381,2022-08-01,11,CENTRAL,INFUSION,MOTORS,48.0,13.0,0.2708333333333333,3.6923076923076925,0.19351208847736623,3.0,INTERMITTENT,7,2.0,2.5,3.5,3.0,1.0,9.0,MEDIAN_RELAXED_INTERMITTENT,True,2022,,,True,2022-07-01,True,1.0183968462549278,2.0,2,2.5,False,False,True,EXCEPTIONAL_SPIKE,1.2222222222222223
MED-0382,2023-04-01,31,EAST,INFUSION,MOTORS,48.0,11.0,0.22916666666666666,4.363636363636363,0.9812500000000001,4.7727272727272725,LUMPY,15,0.0,4.0,6.0,4.0,2.0,12.0,MEDIAN_RELAXED_LUMPY,True,2023,25.0,1.56,False,2022-09-01,True,6.964520367936925,,4,4.0,True,True,True,EXCEPTIONAL_SPIKE,2.5833333333333335
MED-0384,2023-06-01,10,CENTRAL,INFUSION,MOTORS,48.0,41.0,0.8541666666666666,1.170731707317073,0.3716681094508638,1.3251533742331287,STABLE,17,7.0,0.0,4.25,2.5,4.25,8.382142733160748,POISSON_STABLE,True,2023,47.0,0.6808510638297872,False,2023-05-01,True,1.0183968462549278,7.0,13,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.1930123738455105
MED-0384,2024-07-01,10,EAST,INFUSION,MOTORS,48.0,41.0,0.8541666666666666,1.170731707317073,0.3716681094508638,1.3251533742331287,STABLE,30,3.0,2.0,3.5,3.0,1.5,9.55971473206198,POISSON_STABLE,True,2024,32.0,1.59375,False,2024-06-01,True,0.9855453350854139,3.0,26,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.0460563186536689
MED-0387,2023-07-01,8,NORTH,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,STABLE,18,0.0,0.75,3.0,2.5,2.25,7.13514818874256,POISSON_STABLE,True,2023,29.0,1.206896551724138,False,2023-05-01,True,2.0039421813403417,,14,2.25,False,False,True,EXCEPTIONAL_SPIKE,1.121210069977517
MED-0387,2024-06-01,11,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,STABLE,29,7.0,0.75,3.25,2.5,2.5,8.55409338312195,POISSON_STABLE,True,2024,35.0,1.3428571428571427,False,2024-05-01,True,1.0183968462549278,7.0,23,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.2859340560513473
MED-0388,2024-12-01,53,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,11,0.0,12.5,17.0,16.0,4.5,48.0,MEDIAN_RELAXED_LUMPY,True,2024,,,True,2024-05-01,True,7.030223390275952,,3,12.5,True,True,True,EXCEPTIONAL_SPIKE,1.1041666666666667
MED-0390,2025-04-01,6,CENTRAL,INFUSION,CONTROL MODULES,18.0,14.0,0.7777777777777778,1.2857142857142858,0.4538967241669945,2.9189189189189193,STABLE,9,3.0,1.0,2.0,2.0,1.0,5.92082250679182,POISSON_STABLE,True,2025,6.0,5.166666666666667,True,2025-03-01,True,1.0183968462549278,3.0,7,1.5,False,False,True,EXCEPTIONAL_SPIKE,1.0133727185905936
MED-0392,2024-04-01,12,SOUTH,INFUSION,POWER COMPONENTS,48.0,47.0,0.9791666666666666,1.0212765957446808,0.26530365168964426,0.9773755656108596,STABLE,27,5.0,3.0,5.25,4.0,2.25,11.772220124202455,POISSON_STABLE,True,2024,54.0,1.1666666666666667,False,2024-03-01,True,1.0183968462549278,5.0,27,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.0193489310762422
MED-0393,2024-11-01,42,SOUTH,INFUSION,CONTROL MODULES,48.0,46.0,0.9583333333333334,1.0434782608695652,1.8630550948958906,2.388059701492537,ERRATIC,34,2.0,2.0,4.25,2.0,2.25,11.0,IQR_ERRATIC,True,2024,44.0,1.7045454545454546,False,2024-10-01,True,1.0183968462549278,2.0,32,2.0,False,False,True,EXCEPTIONAL_SPIKE,3.8181818181818183
MED-0394,2024-10-01,51,CENTRAL,INFUSION,MOTORS,36.0,9.0,0.25,4.0,1.7276369120558017,6.873786407766991,LUMPY,21,9.0,4.0,9.5,6.5,5.5,19.5,MEDIAN_RELAXED_LUMPY,True,2024,7.0,11.857142857142858,True,2024-09-01,True,0.9855453350854139,9.0,5,4.0,False,False,True,EXCEPTIONAL_SPIKE,2.6153846153846154
MED-0395,2023-02-01,15,EAST,INFUSION,VALVES,42.0,39.0,0.9285714285714286,1.0769230769230769,0.40395884469093696,1.056603773584906,STABLE,7,0.0,3.5,6.5,5.0,3.0,12.313627791071045,POISSON_STABLE,True,2023,33.0,1.5454545454545454,True,2022-12-01,True,2.0367936925098555,,6,4.25,False,False,True,EXCEPTIONAL_SPIKE,1.2181625313440867
MED-0395,2024-04-01,17,EAST,INFUSION,VALVES,42.0,39.0,0.9285714285714286,1.0769230769230769,0.40395884469093696,1.056603773584906,STABLE,21,5.0,2.0,5.25,4.5,3.25,11.155874130906248,POISSON_STABLE,True,2024,51.0,1.3725490196078431,False,2024-03-01,True,1.0183968462549278,5.0,20,2.75,False,False,True,EXCEPTIONAL_SPIKE,1.523860864735214
MED-0396,2025-09-01,10,EAST,INFUSION,CONTROL MODULES,48.0,45.0,0.9375,1.0666666666666667,0.3497459734082802,0.7448275862068965,STABLE,44,3.0,1.0,3.25,2.0,2.25,7.679671644115148,POISSON_STABLE,True,2025,29.0,1.5517241379310345,False,2025-08-01,True,1.0183968462549278,3.0,41,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.3021390058600872
MED-0397,2024-08-01,26,EAST,INFUSION,SENSORS,48.0,48.0,1.0,1.0,0.4896941489361704,1.21875,STABLE,31,1.0,4.5,7.25,6.5,2.75,13.998333166633326,POISSON_STABLE,True,2024,62.0,1.435483870967742,False,2024-07-01,True,1.0183968462549278,1.0,31,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.8573639940199493
MED-0399,2025-03-01,20,SOUTH,INFUSION,SENSORS,36.0,32.0,0.8888888888888888,1.125,0.5890586215333278,1.8728323699421967,ERRATIC,26,2.0,2.75,7.0,6.0,4.25,19.75,IQR_ERRATIC,True,2025,61.0,0.9836065573770492,False,2025-02-01,True,0.9198423127463863,2.0,22,2.25,False,False,True,EXCEPTIONAL_SPIKE,1.0126582278481013
MED-0401,2023-06-01,10,NORTH,INFUSION,MOTORS,42.0,42.0,1.0,1.0,0.3014634146341463,1.1,STABLE,11,2.0,2.0,4.0,3.0,2.0,9.424996276929095,POISSON_STABLE,True,2023,22.0,1.8636363636363635,True,2023-05-01,True,1.0183968462549278,2.0,11,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.0610083766800442
MED-0402,2024-05-01,44,CENTRAL,INFUSION,CABLES,36.0,35.0,0.9722222222222222,1.0285714285714285,0.9000244952234315,2.3832752613240418,ERRATIC,16,9.0,5.25,8.0,6.0,2.75,16.25,IQR_ERRATIC,True,2024,71.0,1.5211267605633803,False,2024-04-01,True,0.9855453350854139,9.0,16,3.0,False,False,True,EXCEPTIONAL_SPIKE,2.707692307692308
MED-0403,2024-12-01,23,EAST,INFUSION,SENSORS,30.0,30.0,1.0,1.0,0.3813613035126324,0.9223300970873788,STABLE,17,5.0,4.0,6.5,5.0,2.5,13.416237101988091,POISSON_STABLE,True,2024,39.0,2.2051282051282053,True,2024-11-01,True,0.9855453350854139,5.0,17,5.0,False,False,True,EXCEPTIONAL_SPIKE,1.714340602745589
MED-0410,2022-08-01,13,SOUTH,INFUSION,CONTROL MODULES,48.0,43.0,0.8958333333333334,1.1162790697674418,0.46386636200338144,1.6153846153846154,STABLE,7,5.0,2.0,5.0,4.0,3.0,9.90931212697929,POISSON_STABLE,True,2022,,,True,2022-07-01,True,1.0183968462549278,5.0,6,3.25,False,False,True,EXCEPTIONAL_SPIKE,1.3118973177367117
MED-0410,2023-05-01,17,SOUTH,INFUSION,CONTROL MODULES,48.0,43.0,0.8958333333333334,1.1162790697674418,0.46386636200338144,1.6153846153846154,STABLE,16,9.0,1.0,5.75,3.5,4.75,11.465434844830906,POISSON_STABLE,True,2023,51.0,1.196078431372549,False,2023-04-01,True,0.9855453350854139,9.0,14,1.5,False,False,True,EXCEPTIONAL_SPIKE,1.482717422415453
MED-0411,2024-11-01,11,CENTRAL,SURGICAL,VALVES,30.0,11.0,0.36666666666666664,2.727272727272727,0.4439508506616257,3.5869565217391304,INTERMITTENT,16,0.0,2.75,4.0,3.5,1.25,10.5,MEDIAN_RELAXED_INTERMITTENT,True,2024,7.0,3.4285714285714284,True,2024-05-01,True,6.044678055190539,,6,3.0,True,True,True,EXCEPTIONAL_SPIKE,1.0476190476190477
MED-0417,2025-11-01,39,SOUTH,SURGICAL,POWER COMPONENTS,18.0,18.0,1.0,1.0,1.8948079231692676,3.5357142857142856,ERRATIC,16,4.0,1.75,7.0,4.0,5.25,22.75,IQR_ERRATIC,True,2025,28.0,3.0,True,2025-10-01,True,1.0183968462549278,4.0,16,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.7142857142857142
MED-0418,2025-05-01,14,WEST,SURGICAL,CABLES,48.0,46.0,0.9583333333333334,1.0434782608695652,0.42023642602282185,0.912280701754386,STABLE,40,4.0,2.0,4.0,3.0,2.0,9.723429837560271,POISSON_STABLE,True,2025,41.0,1.0731707317073171,False,2025-04-01,True,0.9855453350854139,4.0,40,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.4398211571311932
MED-0424,2025-06-01,20,NORTH,SURGICAL,MOTORS,48.0,12.0,0.25,4.0,0.5905895078420765,2.9302325581395348,LUMPY,41,0.0,3.5,4.5,4.0,1.0,12.0,MEDIAN_RELAXED_LUMPY,True,2025,13.0,2.0,True,2024-11-01,True,6.964520367936925,,10,3.25,True,True,True,EXCEPTIONAL_SPIKE,1.6666666666666667
MED-0425,2025-02-01,30,EAST,SURGICAL,POWER COMPONENTS,30.0,29.0,0.9666666666666667,1.0344827586206897,1.7276785714285712,3.6206896551724137,ERRATIC,19,1.0,2.0,4.0,3.0,2.0,10.0,IQR_ERRATIC,True,2025,35.0,1.6857142857142857,False,2025-01-01,True,1.0183968462549278,1.0,18,2.0,False,False,True,EXCEPTIONAL_SPIKE,3.0
MED-0426,2024-06-01,37,WEST,SURGICAL,SENSORS,36.0,35.0,0.9722222222222222,1.0285714285714285,1.3290341385891562,2.2247191011235956,ERRATIC,17,6.0,3.0,4.25,3.5,1.25,8.0,IQR_ERRATIC,True,2024,56.0,1.5178571428571428,False,2024-05-01,True,1.0183968462549278,6.0,17,3.0,False,False,True,EXCEPTIONAL_SPIKE,4.625
MED-0438,2024-12-01,8,WEST,SURGICAL,POWER COMPONENTS,24.0,18.0,0.75,1.3333333333333333,0.3783607625875835,2.3157894736842106,INTERMITTENT,11,0.0,1.0,2.25,2.0,1.25,5.375,IQR_INTERMITTENT,True,2024,,,True,2024-10-01,True,2.0039421813403417,,8,1.0,False,False,True,EXCEPTIONAL_SPIKE,1.4883720930232558
MED-0438,2025-03-01,6,CENTRAL,SURGICAL,POWER COMPONENTS,24.0,18.0,0.75,1.3333333333333333,0.3783607625875835,2.3157894736842106,INTERMITTENT,14,2.0,2.0,3.0,2.0,1.0,5.5,IQR_INTERMITTENT,True,2025,24.0,1.375,False,2025-02-01,True,0.9198423127463863,2.0,11,1.5,False,False,True,EXCEPTIONAL_SPIKE,1.0909090909090908
MED-0440,2023-06-01,10,SOUTH,SURGICAL,USER INTERFACE,42.0,42.0,1.0,1.0,0.32248382571209155,1.151006711409396,STABLE,11,4.0,2.0,4.0,3.0,2.0,9.24425260184982,POISSON_STABLE,True,2023,18.0,2.4444444444444446,True,2023-05-01,True,1.0183968462549278,4.0,11,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.0817532179939513
MED-0441,2025-10-01,11,CENTRAL,SURGICAL,CONTROL MODULES,48.0,47.0,0.9791666666666666,1.0212765957446808,0.31809224790457946,1.348314606741573,STABLE,45,2.0,2.0,4.0,2.5,2.0,9.394962313684932,POISSON_STABLE,True,2025,39.0,1.2564102564102564,False,2025-09-01,True,0.9855453350854139,2.0,45,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.1708402474352804
MED-0444,2023-04-01,8,WEST,SURGICAL,POWER COMPONENTS,42.0,35.0,0.8333333333333334,1.2,0.9650856026403803,1.5821917808219177,ERRATIC,9,2.0,1.0,2.0,2.0,1.0,5.0,IQR_ERRATIC,True,2023,9.0,5.333333333333333,True,2023-03-01,True,1.0183968462549278,2.0,7,1.5,False,False,True,EXCEPTIONAL_SPIKE,1.6
MED-0444,2023-05-01,6,WEST,SURGICAL,POWER COMPONENTS,42.0,35.0,0.8333333333333334,1.2,0.9650856026403803,1.5821917808219177,ERRATIC,10,8.0,1.0,2.0,2.0,1.0,5.0,IQR_ERRATIC,True,2023,9.0,5.333333333333333,True,2023-04-01,True,0.9855453350854139,8.0,8,1.75,False,False,True,EXCEPTIONAL_SPIKE,1.2
MED-0444,2023-08-01,13,WEST,SURGICAL,POWER COMPONENTS,42.0,35.0,0.8333333333333334,1.2,0.9650856026403803,1.5821917808219177,ERRATIC,13,3.0,1.75,4.0,2.0,2.25,10.75,IQR_ERRATIC,True,2023,9.0,5.333333333333333,True,2023-07-01,True,1.0183968462549278,3.0,11,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.2093023255813953
MED-0444,2025-07-01,22,WEST,SURGICAL,POWER COMPONENTS,42.0,35.0,0.8333333333333334,1.2,0.9650856026403803,1.5821917808219177,ERRATIC,36,5.0,1.0,5.0,3.0,4.0,17.0,IQR_ERRATIC,True,2025,38.0,1.3421052631578947,False,2025-06-01,True,0.9855453350854139,5.0,29,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.2941176470588236
MED-0448,2024-01-01,13,EAST,SURGICAL,CONTROL MODULES,48.0,47.0,0.9791666666666666,1.0212765957446808,0.37499999999999994,1.2765957446808511,STABLE,24,7.0,1.75,5.25,2.5,3.5,9.723429837560271,POISSON_STABLE,True,2024,40.0,1.225,False,2023-12-01,True,1.0183968462549278,7.0,24,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.3369767887646795
MED-0449,2025-03-01,8,SOUTH,SURGICAL,CONTROL MODULES,18.0,14.0,0.7777777777777778,1.2857142857142858,0.6244658119658121,2.8125,ERRATIC,8,3.0,1.75,3.0,2.5,1.25,6.75,IQR_ERRATIC,True,2025,17.0,1.8235294117647058,True,2025-02-01,True,0.9198423127463863,3.0,8,1.75,False,False,True,EXCEPTIONAL_SPIKE,1.1851851851851851
MED-0451,2025-03-01,12,EAST,SURGICAL,MOTORS,48.0,14.0,0.2916666666666667,3.4285714285714284,0.5479974570883663,2.1818181818181817,LUMPY,38,1.0,1.0,2.0,1.5,1.0,4.5,MEDIAN_RELAXED_LUMPY,True,2025,10.0,2.5,True,2025-02-01,True,0.9198423127463863,1.0,11,1.5,False,False,True,EXCEPTIONAL_SPIKE,2.6666666666666665
MED-0452,2023-05-01,11,EAST,SURGICAL,POWER COMPONENTS,48.0,9.0,0.1875,5.333333333333333,0.3916580578512396,3.0,INTERMITTENT,16,0.0,1.5,4.5,2.0,3.0,5.0,MEDIAN_STRICT_INTERMITTENT,True,2023,1.0,20.0,True,2023-03-01,True,2.0039421813403417,,3,1.5,False,False,True,EXCEPTIONAL_SPIKE,2.2
MED-0456,2025-12-01,11,EAST,SURGICAL,MOTORS,48.0,43.0,0.8958333333333334,1.1162790697674418,0.22456870175193797,0.861878453038674,STABLE,47,3.0,2.5,5.25,3.5,2.75,10.208726403433653,POISSON_STABLE,True,2025,44.0,1.2272727272727273,False,2025-11-01,True,0.9855453350854139,3.0,42,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.0775095310909897
MED-0457,2025-03-01,13,EAST,SURGICAL,POWER COMPONENTS,36.0,34.0,0.9444444444444444,1.0588235294117647,0.34563506190419685,1.4339622641509435,STABLE,26,2.0,2.0,4.25,4.0,2.25,9.723429837560271,POISSON_STABLE,True,2025,43.0,1.5116279069767442,False,2025-02-01,True,0.9198423127463863,2.0,25,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.3369767887646795
MED-0458,2023-06-01,24,EAST,SURGICAL,POWER COMPONENTS,42.0,37.0,0.8809523809523809,1.135135135135135,0.8807510204081631,2.04,ERRATIC,11,4.0,1.0,4.0,2.0,3.0,13.0,IQR_ERRATIC,True,2023,14.0,4.571428571428571,True,2023-05-01,True,1.0183968462549278,4.0,11,1.0,False,False,True,EXCEPTIONAL_SPIKE,1.8461538461538463
MED-0458,2024-07-01,15,EAST,SURGICAL,POWER COMPONENTS,42.0,37.0,0.8809523809523809,1.135135135135135,0.8807510204081631,2.04,ERRATIC,24,4.0,1.0,4.25,4.0,3.25,14.0,IQR_ERRATIC,True,2024,64.0,0.890625,False,2024-06-01,True,0.9855453350854139,4.0,22,1.0,False,False,True,EXCEPTIONAL_SPIKE,1.0714285714285714
MED-0458,2024-12-01,9,EAST,SURGICAL,POWER COMPONENTS,42.0,37.0,0.8809523809523809,1.135135135135135,0.8807510204081631,2.04,ERRATIC,29,3.0,3.75,4.25,4.0,0.5,5.75,IQR_ERRATIC,True,2024,64.0,0.890625,False,2024-11-01,True,0.9855453350854139,3.0,27,1.5,False,False,True,EXCEPTIONAL_SPIKE,1.565217391304348
MED-0462,2022-11-01,23,SOUTH,SURGICAL,VALVES,48.0,9.0,0.1875,5.333333333333333,0.22680788897005108,2.5945945945945947,INTERMITTENT,10,0.0,5.0,10.5,8.0,5.5,20.0,MEDIAN_STRICT_INTERMITTENT,True,2022,,,True,2022-07-01,True,4.040735873850197,,3,5.0,False,False,True,EXCEPTIONAL_SPIKE,1.15
MED-0467,2024-03-01,14,CENTRAL,SURGICAL,MOTORS,48.0,44.0,0.9166666666666666,1.0909090909090908,0.33542484669119066,1.177570093457944,STABLE,26,6.0,3.0,5.25,4.5,2.25,11.619164331464798,POISSON_STABLE,True,2024,48.0,1.4375,False,2024-02-01,True,0.9526938239159001,6.0,24,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.2049059296018285
MED-0468,2023-12-01,12,NORTH,SURGICAL,LIGHTING COMPONENTS,48.0,41.0,0.8541666666666666,1.170731707317073,1.0886834319526628,2.123076923076923,ERRATIC,23,4.0,1.0,3.25,2.0,2.25,10.0,IQR_ERRATIC,True,2023,33.0,1.1818181818181819,False,2023-11-01,True,0.9855453350854139,4.0,21,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.2
MED-0468,2025-06-01,18,SOUTH,SURGICAL,LIGHTING COMPONENTS,48.0,41.0,0.8541666666666666,1.170731707317073,1.0886834319526628,2.123076923076923,ERRATIC,41,1.0,1.0,3.25,2.0,2.25,10.0,IQR_ERRATIC,True,2025,27.0,1.1481481481481481,False,2025-05-01,True,1.0183968462549278,1.0,36,1.0,False,False,True,EXCEPTIONAL_SPIKE,1.8
MED-0469,2022-07-01,11,SOUTH,SURGICAL,CONTROL MODULES,48.0,47.0,0.9791666666666666,1.0212765957446808,0.28468891145268027,0.923076923076923,STABLE,6,5.0,3.0,4.75,3.5,1.75,10.685948405941259,POISSON_STABLE,True,2022,,,True,2022-06-01,True,0.9855453350854139,5.0,6,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.0293892111517338
MED-0471,2023-11-01,27,NORTH,SURGICAL,MOTORS,36.0,11.0,0.3055555555555556,3.272727272727273,0.807495538370018,3.951219512195122,LUMPY,10,0.0,5.25,5.75,5.5,0.5,16.5,MEDIAN_RELAXED_LUMPY,True,2023,,,True,2023-03-01,True,8.04862023653088,,2,5.25,True,True,True,EXCEPTIONAL_SPIKE,1.6363636363636365
MED-0473,2025-12-01,52,CENTRAL,SURGICAL,MECHANICAL COMPONENTS,48.0,10.0,0.20833333333333334,4.8,0.7426210566856905,3.692307692307692,LUMPY,47,0.0,9.0,11.0,10.0,2.0,30.0,MEDIAN_RELAXED_LUMPY,True,2025,10.0,7.2,True,2025-05-01,True,7.030223390275952,,9,10.0,False,False,True,EXCEPTIONAL_SPIKE,1.7333333333333334
