part_id,date,demand,microarea,category,subcategory,history_months,n_positive,coverage,adi,cv2,seasonality_strength,profile,history_before_current,previous_demand,baseline_q1,baseline_q3,baseline_median,baseline_iqr,upper_bound,outlier_method,calendar_month,seasonal_factor,seasonally_adjusted_demand,seasonal_history_count,seasonal_expected_demand,seasonal_upper_bound,is_quantity_outlier,year,previous_yearly_demand,yearly_ratio,passes_yearly_validation,previous_positive_date,has_previous_demand,months_since_previous_demand,previous_positive_demand,historical_positive_count,reactivation_demand_threshold,unusual_gap,is_reactivation,is_anomaly,anomaly_type,anomaly_score
MED-0387,2022-07-01,0,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,6,,,5.0,4.0,1.0,7.5,FALLBACK_POSITIVE_IQR_SEASONAL,7.0,1.0,0.0,6.0,3.5,9.112486080160913,False,2022,,,True,2022-06-01,True,0.9855453350854139,4.0,5,4.0,False,False,False,NORMAL,0.0
MED-0387,2022-08-01,1,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,7,,,5.0,4.0,1.0,7.5,FALLBACK_POSITIVE_IQR_SEASONAL,8.0,1.0,1.0,7.0,3.0,8.196152422706632,False,2022,,,True,2022-06-01,True,2.0039421813403417,,5,4.0,False,False,False,NORMAL,0.13333333333333333
MED-0387,2022-09-01,0,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,8,,,4.75,4.0,2.25,10.375,FALLBACK_POSITIVE_IQR_SEASONAL,9.0,1.0,0.0,8.0,2.75,7.7249371855331,False,2022,,,True,2022-08-01,True,1.0183968462549278,1.0,6,2.5,False,False,False,NORMAL,0.0
MED-0387,2022-10-01,3,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,9,,,4.75,4.0,2.25,10.375,FALLBACK_POSITIVE_IQR_SEASONAL,10.0,1.0,3.0,9.0,2.6666666666666665,7.565646152233022,False,2022,,,True,2022-08-01,True,2.0039421813403417,,6,2.5,False,False,False,NORMAL,0.2891566265060241
MED-0387,2022-11-01,3,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,10,,,4.5,4.0,2.0,9.5,FALLBACK_POSITIVE_IQR_SEASONAL,11.0,1.0,3.0,10.0,2.6666666666666665,7.565646152233022,False,2022,,,True,2022-10-01,True,1.0183968462549278,3.0,7,2.5,False,False,False,NORMAL,0.3157894736842105
MED-0387,2022-12-01,1,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,11,,,4.25,3.5,1.5,8.0,FALLBACK_POSITIVE_IQR_SEASONAL,12.0,1.0,1.0,11.0,2.606060606060606,7.449049915830498,False,2022,,,True,2022-11-01,True,0.9855453350854139,3.0,8,2.75,False,False,False,NORMAL,0.125
MED-0387,2023-01-01,3,CENTRAL,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,12,,,2.6666666666666665,2.4166666666666665,0.25,9.336829829397931,POISSON_SEASONAL,1.0,1.5,2.0,12.0,3.625,9.336829829397931,False,2023,29.0,1.206896551724138,False,2022-12-01,True,1.0183968462549278,1.0,9,2.0,False,False,False,NORMAL,0.321308201479072
MED-0387,2023-02-01,2,NORTH,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,13,,,2.6666666666666665,2.4615384615384617,0.5567765567765566,4.558970408120606,POISSON_SEASONAL,2.0,0.5,4.0,12.0,1.2307692307692308,4.558970408120606,False,2023,29.0,1.206896551724138,False,2023-01-01,True,1.0183968462549278,3.0,10,2.25,False,False,False,NORMAL,0.4386955432826513
MED-0387,2023-03-01,5,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,14,,,3.166666666666667,2.4285714285714284,0.9982993197278915,6.242640687119286,POISSON_SEASONAL,3.0,0.823529411764706,6.071428571428571,12.0,2.0,6.242640687119286,False,2023,29.0,1.206896551724138,False,2023-02-01,True,0.9198423127463863,2.0,11,2.0,False,False,False,NORMAL,0.8009431025426018
MED-0387,2023-04-01,3,NORTH,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,15,,,3.619047619047619,2.6333333333333333,1.2976190476190474,9.912382074305537,POISSON_SEASONAL,4.0,1.5,2.0,12.0,3.95,9.912382074305537,False,2023,29.0,1.206896551724138,False,2023-03-01,True,1.0183968462549278,5.0,12,2.0,False,False,False,NORMAL,0.30265177204745514
MED-0387,2023-05-01,4,WEST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,16,,,3.4791666666666665,2.625,1.4166666666666665,9.89044044989533,POISSON_SEASONAL,5.0,1.5,2.6666666666666665,12.0,3.9375,9.89044044989533,False,2023,29.0,1.206896551724138,False,2023-04-01,True,0.9855453350854139,3.0,13,2.0,False,False,False,NORMAL,0.40443092704150824
MED-0387,2023-06-01,0,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,17,,,2.7058823529411766,2.6862745098039214,0.6039915966386555,9.949235836496475,POISSON_SEASONAL,6.0,1.4782608695652173,0.0,12.0,3.9710144927536226,9.949235836496475,False,2023,29.0,1.206896551724138,False,2023-05-01,True,1.0183968462549278,4.0,14,2.25,False,False,False,NORMAL,0.0
MED-0387,2023-07-01,8,NORTH,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,18,,,2.6666666666666665,2.5555555555555554,0.6666666666666665,4.668942769340411,POISSON_SEASONAL,7.0,0.5,16.0,12.0,1.2777777777777777,4.668942769340411,True,2023,29.0,1.206896551724138,False,2023-05-01,True,2.0039421813403417,,14,2.25,False,False,True,EXCEPTIONAL_SPIKE,1.713450002543118
MED-0387,2023-08-01,3,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,19,,,3.7105263157894735,2.754385964912281,1.5028195488721803,4.8978089572686825,POISSON_SEASONAL,8.0,0.5,6.0,12.0,1.3771929824561404,4.8978089572686825,False,2023,29.0,1.206896551724138,False,2023-07-01,True,1.0183968462549278,8.0,15,2.5,False,False,False,NORMAL,0.6125187867011014
MED-0387,2023-09-01,3,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,20,,,4.053571428571429,2.85,1.5547619047619055,5.006200915893997,POISSON_SEASONAL,9.0,0.5,6.0,12.0,1.425,5.006200915893997,False,2023,29.0,1.206896551724138,False,2023-08-01,True,1.0183968462549278,3.0,16,2.75,False,False,False,NORMAL,0.5992568117822468
MED-0387,2023-10-01,2,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,21,,,4.183673469387755,2.857142857142857,1.6258503401360542,8.196152422706632,POISSON_SEASONAL,10.0,1.05,1.9047619047619047,12.0,3.0,8.196152422706632,False,2023,29.0,1.206896551724138,False,2023-09-01,True,0.9855453350854139,3.0,17,3.0,False,False,False,NORMAL,0.24401693585629242
MED-0387,2023-11-01,0,WEST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,22,,,4.126623376623376,2.8181818181818183,1.7915584415584416,8.196152422706632,POISSON_SEASONAL,11.0,1.064516129032258,0.0,12.0,3.0,8.196152422706632,False,2023,29.0,1.206896551724138,False,2023-10-01,True,1.0183968462549278,2.0,18,2.25,False,False,False,NORMAL,0.0
MED-0387,2023-12-01,2,NORTH,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,23,,,4.032608695652174,3.25879917184265,1.8375776397515526,5.458837700487472,POISSON_SEASONAL,12.0,0.5,4.0,12.0,1.629399585921325,5.458837700487472,False,2023,29.0,1.206896551724138,False,2023-10-01,True,2.0039421813403417,,18,2.25,False,False,False,NORMAL,0.36637835922863227
MED-0387,2024-01-01,1,NORTH,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,24,,,4.0,3.6825396825396823,1.619047619047619,11.428786312469793,POISSON_SEASONAL,1.0,1.3125,0.7619047619047619,12.0,4.833333333333333,11.428786312469793,False,2024,35.0,1.3428571428571427,False,2023-12-01,True,1.0183968462549278,2.0,19,2.0,False,False,False,NORMAL,0.08749835482608627
MED-0387,2024-02-01,4,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,25,,,3.975,3.5904761904761906,1.7483333333333335,5.814832957552313,POISSON_SEASONAL,2.0,0.5,8.0,12.0,1.7952380952380953,5.814832957552313,False,2024,35.0,1.3428571428571427,False,2024-01-01,True,1.0183968462549278,1.0,20,2.0,False,False,False,NORMAL,0.6878959428756753
MED-0387,2024-03-01,3,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,26,,,4.975961538461538,3.6648351648351642,2.7169871794871794,11.428786312469793,POISSON_SEASONAL,3.0,1.318840579710145,2.2747252747252746,12.0,4.833333333333333,11.428786312469793,False,2024,35.0,1.3428571428571427,False,2024-02-01,True,0.9526938239159001,4.0,21,2.0,False,False,False,NORMAL,0.2624950644782588
MED-0387,2024-04-01,0,WEST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,27,,,5.0,3.1111111111111107,2.8000000000000003,11.147407365074525,POISSON_SEASONAL,4.0,1.5,0.0,12.0,4.666666666666666,11.147407365074525,False,2024,35.0,1.3428571428571427,False,2024-03-01,True,1.0183968462549278,3.0,22,2.0,False,False,False,NORMAL,0.0
MED-0387,2024-05-01,7,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,28,,,5.142857142857143,3.428571428571429,2.8285714285714287,11.946217657023233,POISSON_SEASONAL,5.0,1.5,4.666666666666667,12.0,5.142857142857143,11.946217657023233,False,2024,35.0,1.3428571428571427,False,2024-03-01,True,2.0039421813403417,,22,2.0,False,False,False,NORMAL,0.5859595230030544
MED-0387,2024-06-01,11,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,29,,,5.448275862068965,4.086206896551724,2.996551724137931,8.196152422706632,POISSON_SEASONAL,6.0,0.7341772151898734,14.982758620689655,12.0,3.0,8.196152422706632,True,2024,35.0,1.3428571428571427,False,2024-05-01,True,1.0183968462549278,7.0,23,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.3420931472096083
MED-0387,2024-07-01,5,SOUTH,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,30,,,6.0,4.583333333333334,2.975,13.527309598206774,POISSON_SEASONAL,7.0,1.3333333333333333,3.75,12.0,6.111111111111112,13.527309598206774,False,2024,35.0,1.3428571428571427,False,2024-06-01,True,0.9855453350854139,11.0,24,2.0,False,False,False,NORMAL,0.36962264844317727
MED-0387,2024-08-01,4,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,31,,,5.666666666666667,4.298387096774194,2.714123242349049,7.829939109740054,POISSON_SEASONAL,8.0,0.6526315789473685,6.129032258064516,12.0,2.8052631578947373,7.829939109740054,False,2024,35.0,1.3428571428571427,False,2024-07-01,True,1.0183968462549278,5.0,25,2.0,False,False,False,NORMAL,0.5108596559868772
MED-0387,2024-09-01,1,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,32,,,5.666666666666667,4.3203125,2.6859575320512823,6.569397256114318,POISSON_SEASONAL,9.0,0.5,2.0,12.0,2.16015625,6.569397256114318,False,2024,35.0,1.3428571428571427,False,2024-08-01,True,1.0183968462549278,4.0,26,2.25,False,False,False,NORMAL,0.152220966553556
MED-0387,2024-10-01,6,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,33,,,4.636363636363637,3.7482517482517483,2.1363636363636367,8.367795274585678,POISSON_SEASONAL,10.0,0.825,7.272727272727273,12.0,3.0923076923076924,8.367795274585678,False,2024,35.0,1.3428571428571427,False,2024-09-01,True,0.9855453350854139,1.0,27,2.0,False,False,False,NORMAL,0.7170347508647771
MED-0387,2024-11-01,3,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,34,,,4.995320855614973,4.333333333333334,1.9915878239407645,6.582547099830591,POISSON_SEASONAL,11.0,0.5,6.0,12.0,2.166666666666667,6.582547099830591,False,2024,35.0,1.3428571428571427,False,2024-10-01,True,1.0183968462549278,6.0,28,2.0,False,False,False,NORMAL,0.4557506318606073
MED-0387,2024-12-01,2,SOUTH,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,35,,,4.883766233766234,4.666666666666667,1.6856343656343666,6.915909028289175,POISSON_SEASONAL,12.0,0.5,4.0,12.0,2.3333333333333335,6.915909028289175,False,2024,35.0,1.3428571428571427,False,2024-11-01,True,0.9855453350854139,3.0,29,2.0,False,False,False,NORMAL,0.2891883036371794
MED-0387,2025-01-01,2,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,36,,,4.856060606060606,4.625,1.6897144522144525,9.999999999999998,POISSON_SEASONAL,1.0,0.8648648648648648,2.3125,12.0,3.9999999999999996,9.999999999999998,False,2025,47.0,0.7446808510638298,False,2024-12-01,True,1.0183968462549278,2.0,30,2.0,False,False,False,NORMAL,0.20000000000000004
MED-0387,2025-02-01,3,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,37,,,4.832104832104832,4.581081081081081,1.6958262458262459,8.196152422706632,POISSON_SEASONAL,2.0,0.6548672566371682,4.581081081081081,12.0,3.0,8.196152422706632,False,2025,47.0,0.7446808510638298,False,2025-01-01,True,1.0183968462549278,2.0,31,2.0,False,False,False,NORMAL,0.36602540378443865
MED-0387,2025-03-01,10,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,38,,,4.62280701754386,4.0701754385964914,1.4879892037786773,10.768999764781203,POISSON_SEASONAL,3.0,1.0919540229885056,9.157894736842106,12.0,4.444444444444445,10.768999764781203,False,2025,47.0,0.7446808510638298,False,2025-02-01,True,0.9198423127463863,3.0,32,2.0,False,False,False,NORMAL,0.9285913472394967
MED-0387,2025-04-01,1,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,39,,,5.066433566433567,4.666666666666667,1.2640667025282415,9.73969242940375,POISSON_SEASONAL,4.0,0.8253968253968254,1.2115384615384617,12.0,3.851851851851852,9.73969242940375,False,2025,47.0,0.7446808510638298,False,2025-03-01,True,1.0183968462549278,10.0,33,2.0,False,False,False,NORMAL,0.10267264672352888
MED-0387,2025-05-01,2,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,40,,,4.870738636363637,4.449999999999999,1.4881424825174827,14.425806409658286,POISSON_SEASONAL,5.0,1.5,1.3333333333333333,12.0,6.674999999999999,14.425806409658286,False,2025,47.0,0.7446808510638298,False,2025-04-01,True,0.9855453350854139,1.0,34,2.0,False,False,False,NORMAL,0.13864042974131216
MED-0387,2025-06-01,4,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,41,,,4.826773835920178,3.9853658536585366,2.4389689578713973,13.313063369729619,POISSON_SEASONAL,6.0,1.5,2.6666666666666665,12.0,5.978048780487805,13.313063369729619,False,2025,47.0,0.7446808510638298,False,2025-05-01,True,1.0183968462549278,2.0,35,2.0,False,False,False,NORMAL,0.30045676858227394
MED-0387,2025-07-01,1,WEST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,42,,,4.749999999999999,3.7269230769230766,2.349999999999999,11.874953874381728,POISSON_SEASONAL,7.0,1.368421052631579,0.7307692307692307,12.0,5.1,11.874953874381728,False,2025,47.0,0.7446808510638298,False,2025-06-01,True,0.9855453350854139,4.0,36,2.0,False,False,False,NORMAL,0.08421085341285717
MED-0387,2025-08-01,2,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,43,,,4.674418604651163,3.2031007751937985,2.8281653746770026,7.707717007013974,POISSON_SEASONAL,8.0,0.8557213930348258,2.3372093023255816,12.0,2.7409618573797676,7.707717007013974,False,2025,47.0,0.7446808510638298,False,2025-07-01,True,1.0183968462549278,1.0,37,2.0,False,False,False,NORMAL,0.2594802064191008
MED-0387,2025-09-01,0,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,44,,,4.25,2.5696969696969694,2.4065656565656566,4.685383202159333,POISSON_SEASONAL,9.0,0.5,0.0,12.0,1.2848484848484847,4.685383202159333,False,2025,47.0,0.7446808510638298,False,2025-08-01,True,1.0183968462549278,2.0,38,2.0,False,False,False,NORMAL,0.0
MED-0387,2025-10-01,3,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,45,,,4.281481481481482,2.6666666666666665,2.400987654320988,8.631371124030819,POISSON_SEASONAL,10.0,1.213235294117647,2.472727272727273,12.0,3.2352941176470584,8.631371124030819,False,2025,47.0,0.7446808510638298,False,2025-08-01,True,2.0039421813403417,,38,2.0,False,False,False,NORMAL,0.34756934406952145
MED-0387,2025-11-01,5,EAST,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,46,,,3.827536231884058,2.5900621118012426,1.947342995169082,5.642207738533577,POISSON_SEASONAL,11.0,0.6618705035971223,7.554347826086957,12.0,1.7142857142857144,5.642207738533577,False,2025,47.0,0.7446808510638298,False,2025-10-01,True,1.0183968462549278,3.0,39,2.0,False,False,False,NORMAL,0.8861779345436706
MED-0387,2025-12-01,2,SOUTH,INFUSION,CONTROL MODULES,48.0,41.0,0.8541666666666666,1.170731707317073,0.4220984237192721,1.315068493150685,SEASONAL,47,,,3.880851063829787,2.6261398176291793,1.9744680851063827,5.014257256574609,POISSON_SEASONAL,12.0,0.5439814814814815,3.676595744680851,12.0,1.4285714285714286,5.014257256574609,False,2025,47.0,0.7446808510638298,False,2025-11-01,True,0.9855453350854139,5.0,40,2.0,False,False,False,NORMAL,0.39886266253643726
MED-0388,2024-01-01,0,NORTH,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,0,,,,,,,MEDIAN_RELAXED_LUMPY,,,,,,,False,2024,,,True,,False,,,0,inf,False,False,False,NORMAL,0.0
MED-0388,2024-02-01,0,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,1,0.0,,,,,,MEDIAN_RELAXED_LUMPY,,,,,,,False,2024,,,True,,False,,,0,inf,False,False,False,NORMAL,0.0
MED-0388,2024-03-01,16,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,2,0.0,,,,,,MEDIAN_RELAXED_LUMPY,,,,,,,False,2024,,,True,,False,,,0,inf,False,False,False,NORMAL,0.0
MED-0388,2024-04-01,9,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,3,16.0,,,,,,MEDIAN_RELAXED_LUMPY,,,,,,,False,2024,,,True,2024-03-01,True,1.0183968462549278,16.0,1,16.0,False,False,False,NORMAL,0.0
MED-0388,2024-05-01,18,NORTH,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,4,9.0,10.75,14.25,12.5,3.5,37.5,MEDIAN_RELAXED_LUMPY,,,,,,,False,2024,,,True,2024-04-01,True,0.9855453350854139,9.0,2,10.75,False,False,False,NORMAL,0.48
MED-0388,2024-06-01,0,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,5,18.0,12.5,17.0,16.0,4.5,48.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2024,,,True,2024-05-01,True,1.0183968462549278,18.0,3,12.5,False,False,False,NORMAL,0.0
MED-0388,2024-07-01,0,NORTH,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,6,0.0,12.5,17.0,16.0,4.5,48.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2024,,,True,2024-05-01,True,2.0039421813403417,,3,12.5,False,False,False,NORMAL,0.0
MED-0388,2024-08-01,0,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,7,0.0,12.5,17.0,16.0,4.5,48.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2024,,,True,2024-05-01,True,3.0223390275952693,,3,12.5,False,False,False,NORMAL,0.0
MED-0388,2024-09-01,0,SOUTH,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,8,0.0,12.5,17.0,16.0,4.5,48.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2024,,,True,2024-05-01,True,4.040735873850197,,3,12.5,False,False,False,NORMAL,0.0
MED-0388,2024-10-01,0,CENTRAL,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,9,0.0,12.5,17.0,16.0,4.5,48.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2024,,,True,2024-05-01,True,5.026281208935611,,3,12.5,False,False,False,NORMAL,0.0
MED-0388,2024-11-01,0,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,10,0.0,12.5,17.0,16.0,4.5,48.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2024,,,True,2024-05-01,True,6.044678055190539,,3,12.5,True,False,False,NORMAL,0.0
MED-0388,2024-12-01,53,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,11,0.0,12.5,17.0,16.0,4.5,48.0,MEDIAN_RELAXED_LUMPY,,,,,,,True,2024,,,True,2024-05-01,True,7.030223390275952,,3,12.5,True,True,True,EXCEPTIONAL_SPIKE,1.1041666666666667
MED-0388,2025-01-01,10,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,12,53.0,14.25,26.75,17.0,12.5,51.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2025,96.0,0.5208333333333334,False,2024-12-01,True,1.0183968462549278,53.0,4,14.25,False,False,False,NORMAL,0.19607843137254902
MED-0388,2025-02-01,0,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,13,10.0,10.0,18.0,16.0,8.0,48.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2025,96.0,0.5208333333333334,False,2025-01-01,True,1.0183968462549278,10.0,5,10.0,False,False,False,NORMAL,0.0
MED-0388,2025-03-01,12,NORTH,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,14,0.0,10.0,18.0,16.0,8.0,48.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2025,96.0,0.5208333333333334,False,2025-01-01,True,1.938239159001314,,5,10.0,False,False,False,NORMAL,0.25
MED-0388,2025-04-01,0,SOUTH,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,15,12.0,10.0,18.0,12.0,8.0,36.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2025,96.0,0.5208333333333334,False,2025-03-01,True,1.0183968462549278,12.0,6,10.5,False,False,False,NORMAL,0.0
MED-0388,2025-05-01,0,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,16,0.0,11.5,26.75,15.0,15.25,45.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2025,96.0,0.5208333333333334,False,2025-03-01,True,2.0039421813403417,,6,10.5,False,False,False,NORMAL,0.0
MED-0388,2025-06-01,0,WEST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,17,0.0,11.0,32.5,12.0,21.5,36.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2025,96.0,0.5208333333333334,False,2025-03-01,True,3.0223390275952693,,6,10.5,False,False,False,NORMAL,0.0
MED-0388,2025-07-01,0,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,18,0.0,11.0,32.5,12.0,21.5,36.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2025,96.0,0.5208333333333334,False,2025-03-01,True,4.0078843626806835,,6,10.5,False,False,False,NORMAL,0.0
MED-0388,2025-08-01,0,EAST,INFUSION,MECHANICAL COMPONENTS,24.0,8.0,0.3333333333333333,3.0,0.6191459131973298,4.356164383561644,LUMPY,19,0.0,11.0,32.5,12.0,21.5,36.0,MEDIAN_RELAXED_LUMPY,,,,,,,False,2025,96.0,0.5208333333333334,False,2025-03-01,True,5.026281208935611,,6,10.5,False,False,False,NORMAL,0.0
