PART_ID,DATE,DEMAND,MICROAREA
MED-0327,2023-03-01,9,EAST
MED-0327,2023-04-01,7,EAST
MED-0327,2023-05-01,5,EAST
MED-0327,2023-06-01,3,EAST
MED-0327,2023-07-01,7,EAST
MED-0327,2023-08-01,5,EAST
MED-0327,2023-09-01,4,EAST
MED-0327,2023-10-01,3,EAST
MED-0327,2023-11-01,6,NORTH
MED-0327,2023-12-01,6,EAST
MED-0327,2024-01-01,4,EAST
MED-0327,2024-02-01,6,EAST
MED-0327,2024-03-01,4,EAST
MED-0327,2024-04-01,2,CENTRAL
MED-0327,2024-05-01,11,EAST
MED-0327,2024-06-01,5,CENTRAL
MED-0327,2024-07-01,6,EAST
MED-0327,2024-08-01,7,EAST
MED-0327,2024-09-01,5,EAST
MED-0327,2024-10-01,6,EAST
MED-0327,2024-11-01,7,EAST
MED-0327,2024-12-01,3,EAST
MED-0327,2025-01-01,3,EAST
MED-0327,2025-02-01,4,WEST
MED-0327,2025-03-01,6,EAST
MED-0327,2025-04-01,10,EAST
MED-0327,2025-05-01,6,EAST
MED-0327,2025-06-01,10,EAST
MED-0327,2025-07-01,2,EAST
MED-0327,2025-08-01,8,EAST
MED-0327,2025-09-01,6,CENTRAL
MED-0327,2025-10-01,7,EAST
MED-0327,2025-11-01,5,EAST
MED-0327,2025-12-01,9,CENTRAL
MED-0328,2022-07-01,0,EAST
MED-0328,2022-08-01,0,WEST
MED-0328,2022-09-01,0,NORTH
MED-0328,2022-10-01,0,WEST
MED-0328,2022-11-01,0,EAST
MED-0328,2022-12-01,0,SOUTH
MED-0328,2023-01-01,0,CENTRAL
MED-0328,2023-02-01,0,EAST
MED-0328,2023-03-01,0,WEST
MED-0328,2023-04-01,0,EAST
MED-0328,2023-05-01,0,EAST
MED-0328,2023-06-01,0,WEST
MED-0328,2023-07-01,0,WEST
MED-0328,2023-08-01,0,EAST
MED-0328,2023-09-01,0,WEST
MED-0328,2023-10-01,1,SOUTH
MED-0328,2023-11-01,1,EAST
MED-0328,2023-12-01,0,SOUTH
MED-0328,2024-01-01,3,WEST
MED-0328,2024-02-01,0,WEST
MED-0328,2024-03-01,0,WEST
MED-0328,2024-04-01,3,WEST
MED-0328,2024-05-01,0,WEST
MED-0328,2024-06-01,0,WEST
MED-0328,2024-07-01,0,WEST
MED-0328,2024-08-01,2,WEST
MED-0328,2024-09-01,0,WEST
MED-0328,2024-10-01,8,WEST
MED-0328,2024-11-01,0,WEST
MED-0328,2024-12-01,0,SOUTH
MED-0328,2025-01-01,3,WEST
MED-0328,2025-02-01,0,EAST
MED-0328,2025-03-01,0,WEST
MED-0328,2025-04-01,0,SOUTH
MED-0328,2025-05-01,0,WEST
MED-0328,2025-06-01,0,WEST
MED-0328,2025-07-01,3,WEST
MED-0328,2025-08-01,0,EAST
MED-0328,2025-09-01,8,WEST
MED-0328,2025-10-01,0,WEST
MED-0328,2025-11-01,0,WEST
MED-0328,2025-12-01,6,WEST
MED-0329,2023-01-01,0,WEST
MED-0329,2023-02-01,0,WEST
MED-0329,2023-03-01,5,WEST
MED-0329,2023-04-01,6,NORTH
MED-0329,2023-05-01,7,WEST
MED-0329,2023-06-01,0,WEST
MED-0329,2023-07-01,0,WEST
MED-0329,2023-08-01,8,SOUTH
MED-0329,2023-09-01,0,WEST
MED-0329,2023-10-01,0,EAST
MED-0329,2023-11-01,0,WEST
MED-0329,2023-12-01,0,WEST
MED-0329,2024-01-01,0,EAST
MED-0329,2024-02-01,5,WEST
MED-0329,2024-03-01,0,WEST
MED-0329,2024-04-01,0,WEST
MED-0329,2024-05-01,9,EAST
MED-0329,2024-06-01,0,CENTRAL
MED-0329,2024-07-01,0,NORTH
MED-0329,2024-08-01,6,WEST
MED-0329,2024-09-01,0,WEST
MED-0329,2024-10-01,0,WEST
MED-0329,2024-11-01,4,WEST
MED-0329,2024-12-01,0,SOUTH
MED-0329,2025-01-01,8,WEST
MED-0329,2025-02-01,0,WEST
MED-0329,2025-03-01,0,WEST
MED-0329,2025-04-01,0,EAST
MED-0329,2025-05-01,0,WEST
MED-0329,2025-06-01,7,WEST
MED-0329,2025-07-01,0,WEST
MED-0329,2025-08-01,0,WEST
MED-0329,2025-09-01,7,WEST
MED-0329,2025-10-01,0,WEST
MED-0329,2025-11-01,7,CENTRAL
MED-0329,2025-12-01,0,WEST
MED-0330,2022-01-01,3,WEST
MED-0330,2022-02-01,7,WEST
MED-0330,2022-03-01,1,WEST
MED-0330,2022-04-01,1,WEST
MED-0330,2022-05-01,0,WEST
MED-0330,2022-06-01,4,EAST
MED-0330,2022-07-01,2,CENTRAL
MED-0330,2022-08-01,1,WEST
MED-0330,2022-09-01,3,NORTH
MED-0330,2022-10-01,0,EAST
MED-0330,2022-11-01,5,CENTRAL
MED-0330,2022-12-01,1,WEST
MED-0330,2023-01-01,1,WEST
MED-0330,2023-02-01,1,WEST
MED-0330,2023-03-01,2,CENTRAL
MED-0330,2023-04-01,8,WEST
MED-0330,2023-05-01,6,WEST
MED-0330,2023-06-01,5,WEST
MED-0330,2023-07-01,4,SOUTH
MED-0330,2023-08-01,2,WEST
MED-0330,2023-09-01,4,WEST
MED-0330,2023-10-01,1,WEST
MED-0330,2023-11-01,4,NORTH
MED-0330,2023-12-01,4,WEST
MED-0330,2024-01-01,3,WEST
MED-0330,2024-02-01,5,WEST
MED-0330,2024-03-01,2,NORTH
MED-0330,2024-04-01,6,WEST
MED-0330,2024-05-01,3,WEST
MED-0330,2024-06-01,0,WEST
MED-0330,2024-07-01,2,WEST
MED-0330,2024-08-01,6,WEST
MED-0330,2024-09-01,1,EAST
MED-0330,2024-10-01,2,SOUTH
MED-0330,2024-11-01,0,WEST
MED-0330,2024-12-01,1,WEST
MED-0330,2025-01-01,7,WEST
MED-0330,2025-02-01,6,WEST
MED-0330,2025-03-01,1,WEST
MED-0330,2025-04-01,8,WEST
MED-0330,2025-05-01,13,WEST
MED-0330,2025-06-01,1,WEST
MED-0330,2025-07-01,0,CENTRAL
MED-0330,2025-08-01,6,WEST
MED-0330,2025-09-01,3,WEST
MED-0330,2025-10-01,3,WEST
MED-0330,2025-11-01,11,WEST
MED-0330,2025-12-01,5,WEST
MED-0331,2022-07-01,4,NORTH
MED-0331,2022-08-01,4,NORTH
MED-0331,2022-09-01,2,NORTH
MED-0331,2022-10-01,2,NORTH
MED-0331,2022-11-01,5,NORTH
MED-0331,2022-12-01,3,NORTH
MED-0331,2023-01-01,5,NORTH
MED-0331,2023-02-01,4,EAST
MED-0331,2023-03-01,5,NORTH
MED-0331,2023-04-01,2,NORTH
MED-0331,2023-05-01,3,NORTH
MED-0331,2023-06-01,4,EAST
MED-0331,2023-07-01,0,SOUTH
MED-0331,2023-08-01,3,NORTH
MED-0331,2023-09-01,2,NORTH
MED-0331,2023-10-01,1,CENTRAL
MED-0331,2023-11-01,3,NORTH
MED-0331,2023-12-01,2,EAST
MED-0331,2024-01-01,2,NORTH
MED-0331,2024-02-01,5,NORTH
MED-0331,2024-03-01,6,NORTH
MED-0331,2024-04-01,8,NORTH
MED-0331,2024-05-01,0,NORTH
MED-0331,2024-06-01,2,WEST
MED-0331,2024-07-01,2,NORTH
MED-0331,2024-08-01,3,NORTH
MED-0331,2024-09-01,5,CENTRAL
MED-0331,2024-10-01,1,NORTH
MED-0331,2024-11-01,5,NORTH
MED-0331,2024-12-01,2,NORTH
MED-0331,2025-01-01,5,NORTH
MED-0331,2025-02-01,2,NORTH
MED-0331,2025-03-01,2,NORTH
MED-0331,2025-04-01,5,SOUTH
MED-0331,2025-05-01,2,WEST
MED-0331,2025-06-01,5,NORTH
MED-0331,2025-07-01,1,EAST
MED-0331,2025-08-01,0,NORTH
MED-0331,2025-09-01,8,EAST
MED-0331,2025-10-01,3,NORTH
MED-0331,2025-11-01,0,NORTH
MED-0331,2025-12-01,4,NORTH
MED-0332,2022-07-01,3,EAST
MED-0332,2022-08-01,0,WEST
MED-0332,2022-09-01,0,CENTRAL
MED-0332,2022-10-01,0,CENTRAL
MED-0332,2022-11-01,3,WEST
MED-0332,2022-12-01,0,WEST
MED-0332,2023-01-01,0,WEST
MED-0332,2023-02-01,0,WEST
MED-0332,2023-03-01,0,EAST
MED-0332,2023-04-01,0,NORTH
MED-0332,2023-05-01,0,WEST
MED-0332,2023-06-01,5,WEST
MED-0332,2023-07-01,0,EAST
MED-0332,2023-08-01,0,CENTRAL
MED-0332,2023-09-01,0,WEST
MED-0332,2023-10-01,8,WEST
MED-0332,2023-11-01,0,WEST
MED-0332,2023-12-01,0,CENTRAL
MED-0332,2024-01-01,3,WEST
MED-0332,2024-02-01,0,WEST
MED-0332,2024-03-01,0,EAST
MED-0332,2024-04-01,4,WEST
MED-0332,2024-05-01,4,SOUTH
MED-0332,2024-06-01,2,CENTRAL
MED-0332,2024-07-01,0,WEST
MED-0332,2024-08-01,3,WEST
MED-0332,2024-09-01,2,WEST
MED-0332,2024-10-01,0,WEST
MED-0332,2024-11-01,0,WEST
MED-0332,2024-12-01,0,WEST
MED-0332,2025-01-01,0,WEST
MED-0332,2025-02-01,0,WEST
MED-0332,2025-03-01,1,WEST
MED-0332,2025-04-01,0,WEST
MED-0332,2025-05-01,0,WEST
MED-0332,2025-06-01,0,WEST
MED-0332,2025-07-01,0,WEST
MED-0332,2025-08-01,0,WEST
MED-0332,2025-09-01,0,WEST
MED-0332,2025-10-01,8,CENTRAL
MED-0332,2025-11-01,0,SOUTH
MED-0332,2025-12-01,8,SOUTH
MED-0333,2022-01-01,5,CENTRAL
MED-0333,2022-02-01,5,NORTH
MED-0333,2022-03-01,4,CENTRAL
MED-0333,2022-04-01,6,CENTRAL
MED-0333,2022-05-01,2,CENTRAL
MED-0333,2022-06-01,5,CENTRAL
MED-0333,2022-07-01,4,WEST
MED-0333,2022-08-01,2,CENTRAL
MED-0333,2022-09-01,6,CENTRAL
MED-0333,2022-10-01,2,CENTRAL
MED-0333,2022-11-01,4,CENTRAL
MED-0333,2022-12-01,1,CENTRAL
MED-0333,2023-01-01,5,CENTRAL
MED-0333,2023-02-01,5,EAST
MED-0333,2023-03-01,1,CENTRAL
MED-0333,2023-04-01,5,CENTRAL
MED-0333,2023-05-01,8,CENTRAL
MED-0333,2023-06-01,6,CENTRAL
MED-0333,2023-07-01,7,CENTRAL
MED-0333,2023-08-01,1,CENTRAL
MED-0333,2023-09-01,6,CENTRAL
MED-0333,2023-10-01,11,NORTH
MED-0333,2023-11-01,7,SOUTH
MED-0333,2023-12-01,2,CENTRAL
MED-0333,2024-01-01,5,CENTRAL
MED-0333,2024-02-01,8,CENTRAL
MED-0333,2024-03-01,5,CENTRAL
MED-0333,2024-04-01,6,CENTRAL
MED-0333,2024-05-01,4,CENTRAL
MED-0333,2024-06-01,8,EAST
MED-0333,2024-07-01,4,CENTRAL
MED-0333,2024-08-01,2,CENTRAL
MED-0333,2024-09-01,4,CENTRAL
MED-0333,2024-10-01,7,NORTH
MED-0333,2024-11-01,3,CENTRAL
MED-0333,2024-12-01,3,EAST
MED-0333,2025-01-01,5,CENTRAL
MED-0333,2025-02-01,4,SOUTH
MED-0333,2025-03-01,2,WEST
MED-0333,2025-04-01,6,CENTRAL
MED-0333,2025-05-01,5,CENTRAL
MED-0333,2025-06-01,1,CENTRAL
MED-0333,2025-07-01,3,CENTRAL
MED-0333,2025-08-01,3,SOUTH
MED-0333,2025-09-01,7,CENTRAL
MED-0333,2025-10-01,6,NORTH
MED-0333,2025-11-01,7,SOUTH
MED-0333,2025-12-01,2,CENTRAL
MED-0334,2024-01-01,0,WEST
MED-0334,2024-02-01,8,WEST
MED-0334,2024-03-01,2,NORTH
MED-0334,2024-04-01,2,WEST
MED-0334,2024-05-01,11,WEST
MED-0334,2024-06-01,9,WEST
MED-0334,2024-07-01,8,EAST
MED-0334,2024-08-01,16,EAST
MED-0334,2024-09-01,3,WEST
MED-0334,2024-10-01,4,WEST
MED-0334,2024-11-01,3,WEST
MED-0334,2024-12-01,2,WEST
MED-0334,2025-01-01,0,WEST
MED-0334,2025-02-01,6,NORTH
MED-0334,2025-03-01,4,CENTRAL
MED-0334,2025-04-01,7,SOUTH
MED-0334,2025-05-01,4,WEST
MED-0334,2025-06-01,7,WEST
MED-0334,2025-07-01,0,CENTRAL
MED-0334,2025-08-01,10,WEST
MED-0334,2025-09-01,8,WEST
MED-0334,2025-10-01,2,NORTH
MED-0334,2025-11-01,4,WEST
MED-0334,2025-12-01,3,WEST
MED-0335,2024-01-01,3,NORTH
MED-0335,2024-02-01,2,NORTH
MED-0335,2024-03-01,1,NORTH
MED-0335,2024-04-01,6,NORTH
MED-0335,2024-05-01,3,NORTH
MED-0335,2024-06-01,3,NORTH
MED-0335,2024-07-01,4,NORTH
MED-0335,2024-08-01,7,CENTRAL
MED-0335,2024-09-01,3,NORTH
MED-0335,2024-10-01,3,NORTH
MED-0335,2024-11-01,3,NORTH
MED-0335,2024-12-01,4,NORTH
MED-0335,2025-01-01,5,NORTH
MED-0335,2025-02-01,4,NORTH
MED-0335,2025-03-01,3,NORTH
MED-0335,2025-04-01,5,NORTH
MED-0335,2025-05-01,2,NORTH
MED-0335,2025-06-01,5,CENTRAL
MED-0335,2025-07-01,7,SOUTH
MED-0335,2025-08-01,0,NORTH
MED-0335,2025-09-01,2,NORTH
MED-0335,2025-10-01,17,NORTH
MED-0335,2025-11-01,6,NORTH
MED-0335,2025-12-01,2,NORTH
MED-0336,2024-01-01,18,NORTH
MED-0336,2024-02-01,0,NORTH
MED-0336,2024-03-01,0,EAST
MED-0336,2024-04-01,0,WEST
MED-0336,2024-05-01,0,EAST
MED-0336,2024-06-01,0,EAST
MED-0336,2024-07-01,20,NORTH
MED-0336,2024-08-01,11,SOUTH
MED-0336,2024-09-01,0,EAST
MED-0336,2024-10-01,0,EAST
MED-0336,2024-11-01,20,SOUTH
MED-0336,2024-12-01,15,CENTRAL
MED-0336,2025-01-01,0,SOUTH
MED-0336,2025-02-01,0,WEST
MED-0336,2025-03-01,15,EAST
MED-0336,2025-04-01,10,SOUTH
MED-0336,2025-05-01,0,EAST
MED-0336,2025-06-01,0,EAST
MED-0336,2025-07-01,15,EAST
MED-0336,2025-08-01,0,CENTRAL
MED-0336,2025-09-01,0,EAST
MED-0336,2025-10-01,0,EAST
MED-0336,2025-11-01,0,EAST
MED-0336,2025-12-01,0,EAST
MED-0337,2022-07-01,6,NORTH
MED-0337,2022-08-01,4,WEST
MED-0337,2022-09-01,7,SOUTH
MED-0337,2022-10-01,3,SOUTH
MED-0337,2022-11-01,1,SOUTH
MED-0337,2022-12-01,7,WEST
MED-0337,2023-01-01,9,SOUTH
MED-0337,2023-02-01,3,SOUTH
MED-0337,2023-03-01,4,SOUTH
MED-0337,2023-04-01,2,SOUTH
MED-0337,2023-05-01,6,WEST
MED-0337,2023-06-01,5,SOUTH
MED-0337,2023-07-01,5,SOUTH
MED-0337,2023-08-01,4,SOUTH
MED-0337,2023-09-01,5,SOUTH
MED-0337,2023-10-01,4,SOUTH
MED-0337,2023-11-01,4,SOUTH
MED-0337,2023-12-01,9,SOUTH
MED-0337,2024-01-01,4,SOUTH
MED-0337,2024-02-01,5,NORTH
MED-0337,2024-03-01,4,SOUTH
MED-0337,2024-04-01,2,SOUTH
MED-0337,2024-05-01,6,SOUTH
MED-0337,2024-06-01,6,CENTRAL
MED-0337,2024-07-01,3,SOUTH
MED-0337,2024-08-01,1,SOUTH
MED-0337,2024-09-01,3,CENTRAL
MED-0337,2024-10-01,4,SOUTH
MED-0337,2024-11-01,5,SOUTH
MED-0337,2024-12-01,4,NORTH
MED-0337,2025-01-01,5,SOUTH
MED-0337,2025-02-01,8,SOUTH
MED-0337,2025-03-01,5,SOUTH
MED-0337,2025-04-01,2,NORTH
MED-0337,2025-05-01,1,SOUTH
MED-0337,2025-06-01,4,SOUTH
MED-0337,2025-07-01,5,WEST
MED-0337,2025-08-01,1,WEST
MED-0337,2025-09-01,3,SOUTH
MED-0337,2025-10-01,5,CENTRAL
MED-0337,2025-11-01,4,EAST
MED-0337,2025-12-01,3,WEST
MED-0338,2022-01-01,5,SOUTH
MED-0338,2022-02-01,3,SOUTH
MED-0338,2022-03-01,0,WEST
MED-0338,2022-04-01,0,SOUTH
MED-0338,2022-05-01,4,NORTH
MED-0338,2022-06-01,3,SOUTH
MED-0338,2022-07-01,0,SOUTH
MED-0338,2022-08-01,0,SOUTH
MED-0338,2022-09-01,0,SOUTH
MED-0338,2022-10-01,0,SOUTH
MED-0338,2022-11-01,0,SOUTH
MED-0338,2022-12-01,0,SOUTH
MED-0338,2023-01-01,0,SOUTH
MED-0338,2023-02-01,10,SOUTH
MED-0338,2023-03-01,0,SOUTH
MED-0338,2023-04-01,0,SOUTH
MED-0338,2023-05-01,0,SOUTH
MED-0338,2023-06-01,3,SOUTH
MED-0338,2023-07-01,0,CENTRAL
MED-0338,2023-08-01,0,SOUTH
MED-0338,2023-09-01,0,NORTH
MED-0338,2023-10-01,0,CENTRAL
MED-0338,2023-11-01,0,SOUTH
MED-0338,2023-12-01,0,NORTH
MED-0338,2024-01-01,0,WEST
MED-0338,2024-02-01,4,SOUTH
MED-0338,2024-03-01,0,SOUTH
MED-0338,2024-04-01,0,SOUTH
MED-0338,2024-05-01,0,SOUTH
MED-0338,2024-06-01,0,CENTRAL
MED-0338,2024-07-01,0,SOUTH
MED-0338,2024-08-01,0,NORTH
MED-0338,2024-09-01,4,SOUTH
MED-0338,2024-10-01,2,SOUTH
MED-0338,2024-11-01,0,SOUTH
MED-0338,2024-12-01,0,WEST
MED-0338,2025-01-01,8,SOUTH
MED-0338,2025-02-01,4,SOUTH
MED-0338,2025-03-01,0,CENTRAL
MED-0338,2025-04-01,0,SOUTH
MED-0338,2025-05-01,0,SOUTH
MED-0338,2025-06-01,0,SOUTH
MED-0338,2025-07-01,0,WEST
MED-0338,2025-08-01,6,SOUTH
MED-0338,2025-09-01,0,CENTRAL
MED-0338,2025-10-01,0,SOUTH
MED-0338,2025-11-01,0,SOUTH
MED-0338,2025-12-01,0,SOUTH
MED-0339,2024-01-01,0,SOUTH
MED-0339,2024-02-01,0,SOUTH
MED-0339,2024-03-01,0,CENTRAL
MED-0339,2024-04-01,0,SOUTH
MED-0339,2024-05-01,0,SOUTH
MED-0339,2024-06-01,0,NORTH
MED-0339,2024-07-01,0,SOUTH
MED-0339,2024-08-01,9,SOUTH
MED-0339,2024-09-01,0,SOUTH
MED-0339,2024-10-01,12,SOUTH
MED-0339,2024-11-01,0,SOUTH
MED-0339,2024-12-01,0,NORTH
MED-0339,2025-01-01,0,WEST
MED-0339,2025-02-01,0,SOUTH
MED-0339,2025-03-01,0,SOUTH
MED-0339,2025-04-01,5,NORTH
MED-0339,2025-05-01,0,NORTH
MED-0339,2025-06-01,0,SOUTH
MED-0339,2025-07-01,8,SOUTH
MED-0339,2025-08-01,3,EAST
MED-0339,2025-09-01,6,CENTRAL
MED-0339,2025-10-01,6,SOUTH
MED-0339,2025-11-01,0,SOUTH
MED-0339,2025-12-01,5,SOUTH
MED-0340,2022-01-01,5,NORTH
MED-0340,2022-02-01,0,NORTH
MED-0340,2022-03-01,5,NORTH
MED-0340,2022-04-01,6,WEST
MED-0340,2022-05-01,21,NORTH
MED-0340,2022-06-01,7,EAST
MED-0340,2022-07-01,7,NORTH
MED-0340,2022-08-01,1,EAST
MED-0340,2022-09-01,6,NORTH
MED-0340,2022-10-01,6,NORTH
MED-0340,2022-11-01,7,SOUTH
MED-0340,2022-12-01,4,EAST
MED-0340,2023-01-01,8,SOUTH
MED-0340,2023-02-01,3,NORTH
MED-0340,2023-03-01,0,NORTH
MED-0340,2023-04-01,9,NORTH
MED-0340,2023-05-01,9,SOUTH
MED-0340,2023-06-01,11,NORTH
MED-0340,2023-07-01,6,NORTH
MED-0340,2023-08-01,6,NORTH
MED-0340,2023-09-01,5,NORTH
MED-0340,2023-10-01,6,NORTH
MED-0340,2023-11-01,4,NORTH
MED-0340,2023-12-01,3,CENTRAL
MED-0340,2024-01-01,4,CENTRAL
MED-0340,2024-02-01,6,NORTH
MED-0340,2024-03-01,8,NORTH
MED-0340,2024-04-01,4,WEST
MED-0340,2024-05-01,6,NORTH
MED-0340,2024-06-01,6,NORTH
MED-0340,2024-07-01,5,EAST
MED-0340,2024-08-01,5,NORTH
MED-0340,2024-09-01,3,NORTH
MED-0340,2024-10-01,3,CENTRAL
MED-0340,2024-11-01,5,NORTH
MED-0340,2024-12-01,5,NORTH
MED-0340,2025-01-01,5,NORTH
MED-0340,2025-02-01,4,WEST
MED-0340,2025-03-01,8,WEST
MED-0340,2025-04-01,7,WEST
MED-0340,2025-05-01,11,NORTH
MED-0340,2025-06-01,7,NORTH
MED-0340,2025-07-01,8,NORTH
MED-0340,2025-08-01,11,NORTH
MED-0340,2025-09-01,2,EAST
MED-0340,2025-10-01,5,CENTRAL
MED-0340,2025-11-01,4,EAST
MED-0340,2025-12-01,3,NORTH
MED-0341,2022-01-01,0,CENTRAL
MED-0341,2022-02-01,7,CENTRAL
MED-0341,2022-03-01,4,CENTRAL
MED-0341,2022-04-01,0,CENTRAL
MED-0341,2022-05-01,0,CENTRAL
MED-0341,2022-06-01,0,CENTRAL
MED-0341,2022-07-01,5,CENTRAL
MED-0341,2022-08-01,0,CENTRAL
MED-0341,2022-09-01,0,CENTRAL
MED-0341,2022-10-01,4,EAST
MED-0341,2022-11-01,0,NORTH
MED-0341,2022-12-01,0,CENTRAL
MED-0341,2023-01-01,0,CENTRAL
MED-0341,2023-02-01,0,CENTRAL
MED-0341,2023-03-01,0,CENTRAL
MED-0341,2023-04-01,0,CENTRAL
MED-0341,2023-05-01,0,CENTRAL
MED-0341,2023-06-01,10,CENTRAL
MED-0341,2023-07-01,0,CENTRAL
MED-0341,2023-08-01,0,SOUTH
MED-0341,2023-09-01,0,CENTRAL
MED-0341,2023-10-01,0,CENTRAL
MED-0341,2023-11-01,0,CENTRAL
MED-0341,2023-12-01,7,EAST
MED-0341,2024-01-01,0,CENTRAL
MED-0341,2024-02-01,0,CENTRAL
MED-0341,2024-03-01,0,CENTRAL
MED-0341,2024-04-01,0,CENTRAL
MED-0341,2024-05-01,0,CENTRAL
MED-0341,2024-06-01,0,CENTRAL
MED-0341,2024-07-01,5,WEST
MED-0341,2024-08-01,0,CENTRAL
MED-0341,2024-09-01,0,CENTRAL
MED-0341,2024-10-01,0,CENTRAL
MED-0341,2024-11-01,0,CENTRAL
MED-0341,2024-12-01,0,CENTRAL
MED-0341,2025-01-01,6,CENTRAL
MED-0341,2025-02-01,0,CENTRAL
MED-0341,2025-03-01,0,SOUTH
MED-0341,2025-04-01,0,CENTRAL
MED-0341,2025-05-01,0,CENTRAL
MED-0341,2025-06-01,3,CENTRAL
MED-0341,2025-07-01,0,CENTRAL
MED-0341,2025-08-01,0,NORTH
MED-0341,2025-09-01,7,CENTRAL
MED-0341,2025-10-01,4,EAST
MED-0341,2025-11-01,0,CENTRAL
MED-0341,2025-12-01,5,CENTRAL
MED-0342,2024-01-01,0,NORTH
MED-0342,2024-02-01,5,NORTH
MED-0342,2024-03-01,0,NORTH
MED-0342,2024-04-01,0,NORTH
MED-0342,2024-05-01,0,SOUTH
MED-0342,2024-06-01,0,NORTH
MED-0342,2024-07-01,0,CENTRAL
MED-0342,2024-08-01,0,WEST
MED-0342,2024-09-01,0,SOUTH
MED-0342,2024-10-01,0,SOUTH
MED-0342,2024-11-01,3,CENTRAL
MED-0342,2024-12-01,0,SOUTH
MED-0342,2025-01-01,0,NORTH
MED-0342,2025-02-01,0,NORTH
MED-0342,2025-03-01,0,CENTRAL
MED-0342,2025-04-01,0,NORTH
MED-0342,2025-05-01,0,NORTH
MED-0342,2025-06-01,0,NORTH
MED-0342,2025-07-01,0,EAST
MED-0342,2025-08-01,0,NORTH
MED-0342,2025-09-01,0,SOUTH
MED-0342,2025-10-01,3,SOUTH
MED-0342,2025-11-01,0,NORTH
MED-0342,2025-12-01,6,NORTH
MED-0343,2022-01-01,4,EAST
MED-0343,2022-02-01,26,NORTH
MED-0343,2022-03-01,6,NORTH
MED-0343,2022-04-01,2,CENTRAL
MED-0343,2022-05-01,6,EAST
MED-0343,2022-06-01,6,EAST
MED-0343,2022-07-01,5,EAST
MED-0343,2022-08-01,6,SOUTH
MED-0343,2022-09-01,3,EAST
MED-0343,2022-10-01,7,EAST
MED-0343,2022-11-01,4,WEST
MED-0343,2022-12-01,3,EAST
MED-0343,2023-01-01,11,EAST
MED-0343,2023-02-01,9,EAST
MED-0343,2023-03-01,3,NORTH
MED-0343,2023-04-01,7,EAST
MED-0343,2023-05-01,23,EAST
MED-0343,2023-06-01,16,CENTRAL
MED-0343,2023-07-01,26,NORTH
MED-0343,2023-08-01,6,EAST
MED-0343,2023-09-01,9,EAST
MED-0343,2023-10-01,15,EAST
MED-0343,2023-11-01,0,NORTH
MED-0343,2023-12-01,12,EAST
MED-0343,2024-01-01,7,EAST
MED-0343,2024-02-01,2,EAST
MED-0343,2024-03-01,6,EAST
MED-0343,2024-04-01,8,CENTRAL
MED-0343,2024-05-01,0,CENTRAL
MED-0343,2024-06-01,6,EAST
MED-0343,2024-07-01,19,EAST
MED-0343,2024-08-01,3,EAST
MED-0343,2024-09-01,4,EAST
MED-0343,2024-10-01,17,EAST
MED-0343,2024-11-01,4,EAST
MED-0343,2024-12-01,0,NORTH
MED-0343,2025-01-01,5,WEST
MED-0343,2025-02-01,5,WEST
MED-0343,2025-03-01,0,EAST
MED-0343,2025-04-01,10,EAST
MED-0343,2025-05-01,4,EAST
MED-0343,2025-06-01,0,EAST
MED-0343,2025-07-01,4,EAST
MED-0343,2025-08-01,5,EAST
MED-0343,2025-09-01,6,EAST
MED-0343,2025-10-01,13,CENTRAL
MED-0343,2025-11-01,6,CENTRAL
MED-0343,2025-12-01,0,EAST
MED-0344,2022-07-01,6,NORTH
MED-0344,2022-08-01,2,NORTH
MED-0344,2022-09-01,8,NORTH
MED-0344,2022-10-01,9,NORTH
MED-0344,2022-11-01,6,WEST
MED-0344,2022-12-01,6,NORTH
MED-0344,2023-01-01,5,NORTH
MED-0344,2023-02-01,3,NORTH
MED-0344,2023-03-01,4,NORTH
MED-0344,2023-04-01,3,NORTH
MED-0344,2023-05-01,6,NORTH
MED-0344,2023-06-01,7,CENTRAL
MED-0344,2023-07-01,5,NORTH
MED-0344,2023-08-01,7,WEST
MED-0344,2023-09-01,10,NORTH
MED-0344,2023-10-01,6,NORTH
MED-0344,2023-11-01,9,SOUTH
MED-0344,2023-12-01,5,NORTH
MED-0344,2024-01-01,3,NORTH
MED-0344,2024-02-01,3,EAST
MED-0344,2024-03-01,12,NORTH
MED-0344,2024-04-01,9,EAST
MED-0344,2024-05-01,4,CENTRAL
MED-0344,2024-06-01,3,NORTH
MED-0344,2024-07-01,6,NORTH
MED-0344,2024-08-01,4,NORTH
MED-0344,2024-09-01,4,NORTH
MED-0344,2024-10-01,3,NORTH
MED-0344,2024-11-01,8,EAST
MED-0344,2024-12-01,0,NORTH
MED-0344,2025-01-01,5,SOUTH
MED-0344,2025-02-01,6,NORTH
MED-0344,2025-03-01,6,EAST
MED-0344,2025-04-01,2,NORTH
MED-0344,2025-05-01,2,WEST
MED-0344,2025-06-01,5,NORTH
MED-0344,2025-07-01,2,NORTH
MED-0344,2025-08-01,6,NORTH
MED-0344,2025-09-01,4,NORTH
MED-0344,2025-10-01,8,NORTH
MED-0344,2025-11-01,8,SOUTH
MED-0344,2025-12-01,3,EAST
MED-0345,2022-01-01,5,CENTRAL
MED-0345,2022-02-01,0,SOUTH
MED-0345,2022-03-01,5,NORTH
MED-0345,2022-04-01,8,NORTH
MED-0345,2022-05-01,4,NORTH
MED-0345,2022-06-01,10,SOUTH
